date,level,event,dd_from_peak,rolling_peak_equity,current_equity,ticker,reason,exit_price,z_score,today_dispersion,action,new_stop,note
2024-10-10,6.0,halt_resumed,-4.6855,100000.0,-368548.4,,,,,,,,
2024-10-11,6.0,halt_triggered,-4.6966,100000.0,-369661.63,,,,,,,,
2024-10-14,6.0,halt_resumed,-4.7053,100000.0,-370528.89,,,,,,,,
2024-10-15,6.0,halt_triggered,-4.7154,100000.0,-371544.15,,,,,,,,
2024-10-16,6.0,halt_resumed,-4.7321,100000.0,-373213.2,,,,,,,,
2024-10-17,6.0,halt_triggered,-4.7241,100000.0,-372410.43,,,,,,,,
2024-10-18,6.0,halt_resumed,-4.7072,100000.0,-370718.11,,,,,,,,
2024-10-21,6.0,halt_triggered,-4.7146,100000.0,-371459.39,,,,,,,,
2024-10-22,6.0,halt_resumed,-4.7164,100000.0,-371638.45,,,,,,,,
2024-10-23,6.0,halt_triggered,-4.7366,100000.0,-373660.75,,,,,,,,
2024-10-24,6.0,halt_resumed,-4.7366,100000.0,-373660.75,,,,,,,,
2024-10-25,6.0,halt_triggered,-4.7518,100000.0,-375178.1,,,,,,,,
2024-10-28,6.0,halt_resumed,-4.7323,100000.0,-373227.53,,,,,,,,
2024-10-29,1.0,,,,,DHI,overnight_gap_down_15.1pct,153.19,,,,,
2024-10-29,1.0,,,,,BOOT,overnight_gap_down_13.2pct,140.0,,,,,
2024-10-29,6.0,halt_triggered,-4.7204,100000.0,-372043.58,,,,,,,,
2024-10-30,1.0,,,,,QRVO,overnight_gap_down_22.4pct,78.01,,,,,
2024-10-30,6.0,halt_resumed,-4.742,100000.0,-374201.65,,,,,,,,
2024-10-31,1.0,,,,,MBLY,overnight_gap_up_13.5pct,14.1,,,,,
2024-10-31,6.0,halt_triggered,-4.7377,100000.0,-373768.7,,,,,,,,
2024-11-01,6.0,halt_resumed,-4.7512,100000.0,-375118.98,,,,,,,,
2024-11-04,6.0,halt_triggered,-4.7715,100000.0,-377145.96,,,,,,,,
2024-11-05,1.0,,,,,GOGO,overnight_gap_up_18.0pct,7.73,,,,,
2024-11-05,6.0,halt_resumed,-4.7699,100000.0,-376988.72,,,,,,,,
2024-11-06,1.0,,,,,EXAS,overnight_gap_down_22.1pct,55.7,,,,,
2024-11-06,1.0,,,,,LNTH,overnight_gap_down_13.3pct,99.72,,,,,
2024-11-06,6.0,halt_triggered,-4.831,100000.0,-383095.28,,,,,,,,
2024-11-06,,dispersion_cb_triggered_dec128,,,,,,,5.4614,0.056391,,,
2024-11-07,1.0,,,,,MTCH,overnight_gap_down_15.3pct,32.09,,,,,
2024-11-07,6.0,halt_resumed,-4.8447,100000.0,-384467.7,,,,,,,,
2024-11-08,1.0,,,,,XPOF,overnight_gap_up_13.7pct,14.435,,,,,
2024-11-08,6.0,halt_triggered,-4.8796,100000.0,-387957.43,,,,,,,,
2024-11-11,6.0,halt_resumed,-4.8763,100000.0,-387628.82,,,,,,,,
2024-11-12,6.0,halt_triggered,-4.8785,100000.0,-387849.35,,,,,,,,
2024-11-13,1.0,,,,,LBTYK,overnight_gap_down_46.7pct,11.25,,,,,
2024-11-13,6.0,halt_resumed,-4.9044,100000.0,-390440.48,,,,,,,,
2024-11-14,6.0,halt_triggered,-4.9312,100000.0,-393116.33,,,,,,,,
2024-11-15,6.0,halt_resumed,-4.9406,100000.0,-394056.07,,,,,,,,
2024-11-18,6.0,halt_triggered,-4.9575,100000.0,-395745.13,,,,,,,,
2024-11-19,6.0,halt_resumed,-4.9675,100000.0,-396753.99,,,,,,,,
2024-11-20,6.0,halt_triggered,-4.9878,100000.0,-398776.75,,,,,,,,
2024-11-21,6.0,halt_resumed,-4.9842,100000.0,-398423.26,,,,,,,,
2024-11-22,6.0,halt_triggered,-4.9824,100000.0,-398243.49,,,,,,,,
2024-11-25,6.0,halt_resumed,-4.9646,100000.0,-396460.73,,,,,,,,
2024-11-26,6.0,halt_triggered,-4.9862,100000.0,-398616.11,,,,,,,,
2024-11-27,6.0,halt_resumed,-4.9846,100000.0,-398464.03,,,,,,,,
2024-11-29,6.0,halt_triggered,-4.9879,100000.0,-398794.62,,,,,,,,
2024-12-02,6.0,halt_resumed,-5.0083,100000.0,-400826.41,,,,,,,,
2024-12-03,6.0,halt_triggered,-5.0083,100000.0,-400826.41,,,,,,,,
2024-12-04,1.0,,,,,PSTG,overnight_gap_up_17.0pct,62.66,,,,,
2024-12-04,6.0,halt_resumed,-5.0231,100000.0,-402313.66,,,,,,,,
2024-12-05,6.0,halt_triggered,-5.0635,100000.0,-406352.08,,,,,,,,
2024-12-06,6.0,halt_resumed,-5.0843,100000.0,-408427.86,,,,,,,,
2024-12-09,6.0,halt_triggered,-5.1,100000.0,-409997.74,,,,,,,,
2024-12-10,6.0,halt_resumed,-5.1242,100000.0,-412419.82,,,,,,,,
2024-12-11,6.0,halt_triggered,-5.0982,100000.0,-409823.52,,,,,,,,
2024-12-12,6.0,halt_resumed,-5.1105,100000.0,-411046.85,,,,,,,,
2024-12-13,6.0,halt_triggered,-5.1213,100000.0,-412128.95,,,,,,,,
2024-12-16,6.0,halt_resumed,-5.1312,100000.0,-413121.18,,,,,,,,
2024-12-17,1.0,,,,,KOS,overnight_gap_up_15.5pct,3.13,,,,,
2024-12-17,6.0,halt_triggered,-5.1513,100000.0,-415131.47,,,,,,,,
2024-12-18,6.0,halt_resumed,-4.958,100000.0,-395804.25,,,,,,,,
2024-12-19,1.0,,,,,PRTA,overnight_gap_up_15.1pct,13.75,,,,,
2024-12-19,6.0,halt_triggered,-4.8576,100000.0,-385758.52,,,,,,,,
2024-12-20,6.0,halt_resumed,-4.5857,100000.0,-358569.44,,,,,,,,
2024-12-23,6.0,halt_triggered,-4.5809,100000.0,-358093.94,,,,,,,,
2024-12-24,6.0,halt_resumed,-4.5809,100000.0,-358093.94,,,,,,,,
2024-12-26,6.0,halt_triggered,-4.5809,100000.0,-358093.94,,,,,,,,
2024-12-27,6.0,halt_resumed,-4.5467,100000.0,-354672.34,,,,,,,,
2024-12-30,6.0,halt_triggered,-4.5645,100000.0,-356447.3,,,,,,,,
2024-12-31,6.0,halt_resumed,-4.4375,100000.0,-343748.1,,,,,,,,
2025-01-02,6.0,halt_triggered,-4.4578,100000.0,-345779.99,,,,,,,,
2025-01-03,6.0,halt_resumed,-4.4424,100000.0,-344236.48,,,,,,,,
2025-01-06,1.0,,,,,GRRR,overnight_gap_down_19.7pct,18.89,,,,,
2025-01-06,6.0,halt_triggered,-4.4654,100000.0,-346544.82,,,,,,,,
2025-01-07,6.0,halt_resumed,-4.4312,100000.0,-343115.68,,,,,,,,
2025-01-08,1.0,,,,,QUBT,overnight_gap_down_33.1pct,11.7,,,,,
2025-01-08,6.0,halt_triggered,-4.4892,100000.0,-348921.57,,,,,,,,
2025-01-10,1.0,,,,,TMDX,overnight_gap_down_13.3pct,62.93,,,,,
2025-01-10,6.0,halt_resumed,-4.5231,100000.0,-352305.3,,,,,,,,
2025-01-13,6.0,halt_triggered,-4.4768,100000.0,-347679.0,,,,,,,,
2025-01-14,6.0,halt_resumed,-4.5006,100000.0,-350056.65,,,,,,,,
2025-01-15,6.0,halt_triggered,-4.5064,100000.0,-350639.63,,,,,,,,
2025-01-16,1.0,,,,,SYM,overnight_gap_up_21.4pct,32.51,,,,,
2025-01-16,6.0,halt_resumed,-4.5386,100000.0,-353858.61,,,,,,,,
2025-01-17,6.0,halt_triggered,-4.5483,100000.0,-354825.22000000003,,,,,,,,
2025-01-21,6.0,halt_resumed,-4.5598,100000.0,-355975.4,,,,,,,,
2025-01-22,6.0,halt_triggered,-4.548,100000.0,-354803.08,,,,,,,,
2025-01-23,6.0,halt_resumed,-4.5748,100000.0,-357482.92,,,,,,,,
2025-01-24,6.0,halt_triggered,-4.5962,100000.0,-359619.34,,,,,,,,
2025-01-27,1.0,,,,,NVDA,overnight_gap_down_12.5pct,124.8,,,,,
2025-01-27,1.0,,,,,PWR,overnight_gap_down_12.0pct,314.94,,,,,
2025-01-27,1.0,,,,,MRVL,overnight_gap_down_12.9pct,108.03,,,,,
2025-01-27,1.0,,,,,CRDO,overnight_gap_down_15.2pct,68.26,,,,,
2025-01-27,1.0,,,,,VST,overnight_gap_down_19.4pct,154.09,,,,,
2025-01-27,6.0,halt_resumed,-4.509,100000.0,-350901.58,,,,,,,,
2025-01-27,,dispersion_cb_triggered_dec128,,,,,,,3.1122,0.055882,,,
2025-01-28,6.0,halt_triggered,-4.5563,100000.0,-355629.82,,,,,,,,
2025-01-29,6.0,halt_resumed,-4.5594,100000.0,-355937.59,,,,,,,,
2025-01-30,1.0,,,,,WHR,overnight_gap_down_14.5pct,111.0,,,,,
2025-01-30,6.0,halt_triggered,-4.5644,100000.0,-356440.92,,,,,,,,
2025-01-31,6.0,halt_resumed,-4.5025,100000.0,-350252.86,,,,,,,,
2025-02-03,6.0,halt_triggered,-4.5296,100000.0,-352960.6,,,,,,,,
2025-02-04,6.0,halt_resumed,-4.5157,100000.0,-351573.4,,,,,,,,
2025-02-05,6.0,halt_triggered,-4.539,100000.0,-353903.6,,,,,,,,
2025-02-06,1.0,,,,,FORM,overnight_gap_down_18.9pct,33.33,,,,,
2025-02-06,6.0,halt_resumed,-4.569,100000.0,-356901.69,,,,,,,,
2025-02-07,6.0,halt_triggered,-4.6181,100000.0,-361808.42,,,,,,,,
2025-02-10,1.0,,,,,MBLY,overnight_gap_up_15.1pct,18.49,,,,,
2025-02-10,6.0,halt_resumed,-4.6456,100000.0,-364556.5,,,,,,,,
2025-02-11,1.0,,,,,FIS,overnight_gap_down_12.9pct,72.0,,,,,
2025-02-11,6.0,halt_triggered,-4.6858,100000.0,-368577.79,,,,,,,,
2025-02-12,1.0,,,,,CLMT,overnight_gap_up_19.6pct,19.0,,,,,
2025-02-12,6.0,halt_resumed,-4.7369,100000.0,-373692.97,,,,,,,,
2025-02-13,1.0,,,,,GXO,overnight_gap_down_17.4pct,35.3,,,,,
2025-02-13,6.0,halt_triggered,-4.7398,100000.0,-373980.05,,,,,,,,
2025-02-14,6.0,halt_resumed,-4.73,100000.0,-372997.33,,,,,,,,
2025-02-18,6.0,halt_triggered,-4.7446,100000.0,-374461.59,,,,,,,,
2025-02-19,6.0,halt_resumed,-4.7135,100000.0,-371350.0,,,,,,,,
2025-02-20,1.0,,,,,CWAN,overnight_gap_up_17.5pct,31.77,,,,,
2025-02-20,6.0,halt_triggered,-4.6422,100000.0,-364221.61,,,,,,,,
2025-02-21,6.0,halt_resumed,-4.6734,100000.0,-367341.37,,,,,,,,
2025-02-24,6.0,halt_triggered,-4.6942,100000.0,-369421.14,,,,,,,,
2025-02-25,6.0,halt_resumed,-4.6296,100000.0,-362964.06,,,,,,,,
2025-02-26,6.0,halt_triggered,-4.5781,100000.0,-357805.5,,,,,,,,
2025-02-27,1.0,,,,,TALO,overnight_gap_up_14.5pct,9.935,,,,,
2025-02-27,1.0,,,,,VTRS,overnight_gap_down_17.6pct,9.26,,,,,
2025-02-27,6.0,halt_resumed,-4.653,100000.0,-365298.12,,,,,,,,
2025-02-28,1.0,,,,,CMPO,overnight_gap_down_18.8pct,12.58,,,,,
2025-02-28,1.0,,,,,ANAB,overnight_gap_up_18.6pct,19.45,,,,,
2025-02-28,6.0,halt_triggered,-4.7436,100000.0,-374360.14,,,,,,,,
2025-03-03,6.0,halt_resumed,-4.7418,100000.0,-374177.02,,,,,,,,
2025-03-04,6.0,halt_triggered,-4.6837,100000.0,-368374.51,,,,,,,,
2025-03-05,1.0,,,,,ADPT,overnight_gap_down_14.2pct,6.965,,,,,
2025-03-05,1.0,,,,,CRDO,overnight_gap_down_13.1pct,47.205,,,,,
2025-03-05,6.0,halt_resumed,-4.6513,100000.0,-365131.26,,,,,,,,
2025-03-06,6.0,halt_triggered,-4.305,100000.0,-330501.33,,,,,,,,
2025-03-07,6.0,halt_resumed,-4.2668,100000.0,-326679.77,,,,,,,,
2025-03-10,6.0,halt_triggered,-4.1108,100000.0,-311084.67,,,,,,,,
2025-03-11,6.0,halt_resumed,-4.0775,100000.0,-307752.34,,,,,,,,
2025-03-12,6.0,halt_triggered,-4.1457,100000.0,-314567.33,,,,,,,,
2025-03-13,6.0,halt_resumed,-4.2159,100000.0,-321587.49,,,,,,,,
2025-03-14,1.0,,,,,SMTC,overnight_gap_up_13.9pct,37.26,,,,,
2025-03-14,6.0,halt_triggered,-4.2014,100000.0,-320135.27,,,,,,,,
2025-03-17,6.0,halt_resumed,-4.1975,100000.0,-319751.36,,,,,,,,
2025-03-18,6.0,halt_triggered,-4.2076,100000.0,-320760.16,,,,,,,,
2025-03-19,6.0,halt_resumed,-4.2492,100000.0,-324922.58,,,,,,,,
2025-03-20,6.0,halt_triggered,-4.2692,100000.0,-326922.63,,,,,,,,
2025-03-21,6.0,halt_resumed,-4.2915,100000.0,-329146.17,,,,,,,,
2025-03-24,6.0,halt_triggered,-4.2384,100000.0,-323842.43,,,,,,,,
2025-03-25,1.0,,,,,MBLY,overnight_gap_up_13.4pct,17.3,,,,,
2025-03-25,6.0,halt_resumed,-4.2496,100000.0,-324959.57,,,,,,,,
2025-03-26,6.0,halt_triggered,-4.2647,100000.0,-326470.84,,,,,,,,
2025-03-27,6.0,halt_resumed,-4.2849,100000.0,-328486.96,,,,,,,,
2025-03-28,6.0,halt_triggered,-4.3393,100000.0,-333930.6,,,,,,,,
2025-03-31,6.0,halt_resumed,-4.3926,100000.0,-339262.07,,,,,,,,
2025-03-31,,dispersion_cb_triggered_dec128,,,,,,,6.4996,0.077682,,,
2025-04-01,6.0,halt_triggered,-4.3926,100000.0,-339262.07,,,,,,,,
2025-04-02,6.0,halt_resumed,-4.3947,100000.0,-339465.88,,,,,,,,
2025-04-03,6.0,halt_triggered,-4.5133,100000.0,-351326.29,,,,,,,,
2025-04-04,5.0,,,,,HYG,vix_crisis_45.3,,,,tighten_stop,76.342,
2025-04-04,5.0,,,,,EFA,vix_crisis_45.3,,,,tighten_stop,80.6455,
2025-04-04,5.0,,,,,WMB,vix_crisis_45.3,,,,tighten_stop,58.52,
2025-04-04,5.0,,,,,AFL,vix_crisis_45.3,,,,tighten_stop,109.497,
2025-04-04,5.0,,,,,BRO,vix_crisis_45.3,,,,tighten_stop,118.2085,
2025-04-04,5.0,,,,,BK,vix_crisis_45.3,,,,tighten_stop,84.5025,
2025-04-04,5.0,,,,,ECL,vix_crisis_45.3,,,,tighten_stop,256.329,
2025-04-04,5.0,,,,,SPY,vix_crisis_45.3,,,,tighten_stop,582.2834999999999,
2025-04-04,5.0,,,,,ROL,vix_crisis_45.3,,,,tighten_stop,53.105,
2025-04-04,5.0,,,,,AEP,vix_crisis_45.3,,,,tighten_stop,103.8065,
2025-04-04,5.0,,,,,ABT,vix_crisis_45.3,,,,tighten_stop,133.209,
2025-04-04,5.0,,,,,GILD,vix_crisis_45.3,,,,tighten_stop,111.5395,
2025-04-04,5.0,,,,,BSM,vix_crisis_45.3,,,,tighten_stop,14.8105,
2025-04-04,5.0,,,,,J,vix_crisis_45.3,,,,tighten_stop,124.404,
2025-04-04,5.0,,,,,AMH,vix_crisis_45.3,,,,tighten_stop,36.68899999999999,
2025-04-04,5.0,,,,,TGI,vix_crisis_45.3,,,,tighten_stop,24.2535,
2025-04-04,5.0,,,,,AZN,vix_crisis_45.3,,,,tighten_stop,74.062,
2025-04-04,5.0,,,,,HLX,vix_crisis_45.3,,,,tighten_stop,7.917000000000001,
2025-04-04,5.0,,,,,LBTYK,vix_crisis_45.3,,,,tighten_stop,11.8125,
2025-04-04,5.0,,,,,GD,vix_crisis_45.3,,,,tighten_stop,262.238,
2025-04-04,5.0,,,,,IPG,vix_crisis_45.3,,,,tighten_stop,25.809,
2025-04-04,5.0,,,,,JNJ,vix_crisis_45.3,,,,tighten_stop,159.31499999999997,
2025-04-04,5.0,,,,,PSA,vix_crisis_45.3,,,,tighten_stop,298.281,
2025-04-04,5.0,,,,,AGIO,vix_crisis_45.3,,,,tighten_stop,28.77,
2025-04-04,5.0,,,,,CTAS,vix_crisis_45.3,,,,tighten_stop,198.2365,
2025-04-04,5.0,,,,,IMVT,vix_crisis_45.3,,,,tighten_stop,15.96,
2025-04-04,5.0,,,,,YUMC,vix_crisis_45.3,,,,tighten_stop,51.0055,
2025-04-04,5.0,,,,,TMUS,vix_crisis_45.3,,,,tighten_stop,259.1885,
2025-04-04,5.0,,,,,CPB,vix_crisis_45.3,,,,tighten_stop,39.938,
2025-04-04,5.0,,,,,PGR,vix_crisis_45.3,,,,tighten_stop,276.659,
2025-04-04,5.0,,,,,CPRT,vix_crisis_45.3,,,,tighten_stop,56.8385,
2025-04-04,5.0,,,,,ORLA,vix_crisis_45.3,,,,tighten_stop,9.082,
2025-04-04,5.0,,,,,VEEV,vix_crisis_45.3,,,,tighten_stop,229.3725,
2025-04-04,5.0,,,,,PEG,vix_crisis_45.3,,,,tighten_stop,81.50999999999999,
2025-04-04,5.0,,,,,STNE,vix_crisis_45.3,,,,tighten_stop,10.8775,
2025-04-04,5.0,,,,,DHI,vix_crisis_45.3,,,,tighten_stop,127.262,
2025-04-04,5.0,,,,,RXST,vix_crisis_45.3,,,,tighten_stop,17.020500000000002,
2025-04-04,5.0,,,,,LLY,vix_crisis_45.3,,,,tighten_stop,828.5445000000001,
2025-04-04,5.0,,,,,VICI,vix_crisis_45.3,,,,tighten_stop,31.046,
2025-04-04,5.0,,,,,CBOE,vix_crisis_45.3,,,,tighten_stop,214.9755,
2025-04-04,5.0,,,,,ACHC,vix_crisis_45.3,,,,tighten_stop,29.5785,
2025-04-04,5.0,,,,,FIS,vix_crisis_45.3,,,,tighten_stop,71.95299999999999,
2025-04-04,5.0,,,,,SWK,vix_crisis_45.3,,,,tighten_stop,67.893,
2025-04-04,5.0,,,,,LNTH,vix_crisis_45.3,,,,tighten_stop,104.5095,
2025-04-04,5.0,,,,,SPHR,vix_crisis_45.3,,,,tighten_stop,30.282,
2025-04-04,5.0,,,,,PATH,vix_crisis_45.3,,,,tighten_stop,10.4685,
2025-04-04,5.0,,,,,NTRA,vix_crisis_45.3,,,,tighten_stop,146.851,
2025-04-04,5.0,,,,,GMED,vix_crisis_45.3,,,,tighten_stop,73.16400000000002,
2025-04-04,5.0,,,,,CMCSA,vix_crisis_45.3,,,,tighten_stop,35.7105,
2025-04-04,5.0,,,,,INDV,vix_crisis_45.3,,,,tighten_stop,9.595,
2025-04-04,5.0,,,,,FLUT,vix_crisis_45.3,,,,tighten_stop,228.501,
2025-04-04,5.0,,,,,OII,vix_crisis_45.3,,,,tighten_stop,21.4225,
2025-04-04,5.0,,,,,MNST,vix_crisis_45.3,,,,tighten_stop,56.6675,
2025-04-04,5.0,,,,,UNFI,vix_crisis_45.3,,,,tighten_stop,26.657,
2025-04-04,5.0,,,,,RJF,vix_crisis_45.3,,,,tighten_stop,139.099,
2025-04-04,5.0,,,,,PNC,vix_crisis_45.3,,,,tighten_stop,168.15949999999998,
2025-04-04,5.0,,,,,EXAS,vix_crisis_45.3,,,,tighten_stop,45.192,
2025-04-04,5.0,,,,,WIX,vix_crisis_45.3,,,,tighten_stop,163.737,
2025-04-04,5.0,,,,,WAB,vix_crisis_45.3,,,,tighten_stop,182.259,
2025-04-04,5.0,,,,,QCOM,vix_crisis_45.3,,,,tighten_stop,146.391,
2025-04-04,5.0,,,,,GLBE,vix_crisis_45.3,,,,tighten_stop,33.663000000000004,
2025-04-04,5.0,,,,,WES,vix_crisis_45.3,,,,tighten_stop,39.7575,
2025-04-04,5.0,,,,,MTCH,vix_crisis_45.3,,,,tighten_stop,31.584,
2025-04-04,5.0,,,,,AXP,vix_crisis_45.3,,,,tighten_stop,265.316,
2025-04-04,5.0,,,,,NFLX,vix_crisis_45.3,,,,tighten_stop,94.7416,
2025-04-04,5.0,,,,,EQT,vix_crisis_45.3,,,,tighten_stop,51.889,
2025-04-04,5.0,,,,,KMX,vix_crisis_45.3,,,,tighten_stop,78.63149999999999,
2025-04-04,5.0,,,,,BIIB,vix_crisis_45.3,,,,tighten_stop,136.363,
2025-04-04,5.0,,,,,XLY,vix_crisis_45.3,,,,tighten_stop,100.29075,
2025-04-04,5.0,,,,,VMC,vix_crisis_45.3,,,,tighten_stop,236.292,
2025-04-04,5.0,,,,,ARRY,vix_crisis_45.3,,,,tighten_stop,4.6515,
2025-04-04,5.0,,,,,STZ,vix_crisis_45.3,,,,tighten_stop,175.5695,
2025-04-04,5.0,,,,,LMT,vix_crisis_45.3,,,,tighten_stop,447.0225,
2025-04-04,5.0,,,,,MGY,vix_crisis_45.3,,,,tighten_stop,24.434,
2025-04-04,5.0,,,,,FTNT,vix_crisis_45.3,,,,tighten_stop,96.9855,
2025-04-04,5.0,,,,,PODD,vix_crisis_45.3,,,,tighten_stop,260.338,
2025-04-04,5.0,,,,,JCI,vix_crisis_45.3,,,,tighten_stop,80.294,
2025-04-04,5.0,,,,,ZM,vix_crisis_45.3,,,,tighten_stop,74.29,
2025-04-04,5.0,,,,,HD,vix_crisis_45.3,,,,tighten_stop,352.3455,
2025-04-04,5.0,,,,,MCO,vix_crisis_45.3,,,,tighten_stop,453.378,
2025-04-04,5.0,,,,,VET,vix_crisis_45.3,,,,tighten_stop,7.875499999999999,
2025-04-04,5.0,,,,,WDAY,vix_crisis_45.3,,,,tighten_stop,239.74650000000003,
2025-04-04,5.0,,,,,TFC,vix_crisis_45.3,,,,tighten_stop,40.0425,
2025-04-04,5.0,,,,,IRDM,vix_crisis_45.3,,,,tighten_stop,28.063,
2025-04-04,5.0,,,,,ODFL,vix_crisis_45.3,,,,tighten_stop,163.5375,
2025-04-04,5.0,,,,,NN,vix_crisis_45.3,,,,tighten_stop,12.768,
2025-04-04,5.0,,,,,OUT,vix_crisis_45.3,,,,tighten_stop,15.708000000000002,
2025-04-04,5.0,,,,,SFM,vix_crisis_45.3,,,,tighten_stop,150.423,
2025-04-04,5.0,,,,,CGEM,vix_crisis_45.3,,,,tighten_stop,7.8645,
2025-04-04,5.0,,,,,CZR,vix_crisis_45.3,,,,tighten_stop,24.9585,
2025-04-04,5.0,,,,,GLUE,vix_crisis_45.3,,,,tighten_stop,4.0845,
2025-04-04,5.0,,,,,VAL,vix_crisis_45.3,,,,tighten_stop,36.225,
2025-04-04,5.0,,,,,CTRE,vix_crisis_45.3,,,,tighten_stop,27.58249,
2025-04-04,5.0,,,,,ANAB,vix_crisis_45.3,,,,tighten_stop,18.3255,
2025-04-04,5.0,,,,,MIND,vix_crisis_45.3,,,,tighten_stop,5.4705,
2025-04-04,5.0,,,,,PRTA,vix_crisis_45.3,,,,tighten_stop,11.886,
2025-04-04,5.0,,,,,IE,vix_crisis_45.3,,,,tighten_stop,5.5545,
2025-04-04,5.0,,,,,TXN,vix_crisis_45.3,,,,tighten_stop,172.41,
2025-04-04,5.0,,,,,OMF,vix_crisis_45.3,,,,tighten_stop,46.977,
2025-04-04,5.0,,,,,CAT,vix_crisis_45.3,,,,tighten_stop,321.048,
2025-04-04,5.0,,,,,GOGO,vix_crisis_45.3,,,,tighten_stop,8.423175,
2025-04-04,5.0,,,,,MRVL,vix_crisis_45.3,,,,tighten_stop,58.422,
2025-04-04,5.0,,,,,PWR,vix_crisis_45.3,,,,tighten_stop,264.642,
2025-04-04,5.0,,,,,KGS,vix_crisis_45.3,,,,tighten_stop,36.4665,
2025-04-04,5.0,,,,,GEN,vix_crisis_45.3,,,,tighten_stop,27.3,
2025-04-04,5.0,,,,,DFH,vix_crisis_45.3,,,,tighten_stop,22.3755,
2025-04-04,5.0,,,,,VTRS,vix_crisis_45.3,,,,tighten_stop,8.568000000000001,
2025-04-04,5.0,,,,,DAVE,vix_crisis_45.3,,,,tighten_stop,80.8355,
2025-04-04,5.0,,,,,CAPR,vix_crisis_45.3,,,,tighten_stop,9.7335,
2025-04-04,5.0,,,,,AVXL,vix_crisis_45.3,,,,tighten_stop,8.132,
2025-04-04,5.0,,,,,BTU,vix_crisis_45.3,,,,tighten_stop,12.5475,
2025-04-04,5.0,,,,,RCAT,vix_crisis_45.3,,,,tighten_stop,7.049,
2025-04-04,5.0,,,,,CNQ,vix_crisis_45.3,,,,tighten_stop,29.868,
2025-04-04,5.0,,,,,UHS,vix_crisis_45.3,,,,tighten_stop,193.44948,
2025-04-04,5.0,,,,,FE,vix_crisis_45.3,,,,tighten_stop,42.43323,
2025-04-04,5.0,,,,,CRDO,vix_crisis_45.3,,,,tighten_stop,40.888,
2025-04-04,5.0,,,,,CMPO,vix_crisis_45.3,,,,tighten_stop,10.261805,
2025-04-04,5.0,,,,,THC,vix_crisis_45.3,,,,tighten_stop,127.78601999999998,
2025-04-04,5.0,,,,,COGT,vix_crisis_45.3,,,,tighten_stop,5.596500000000001,
2025-04-04,5.0,,,,,CWAN,vix_crisis_45.3,,,,tighten_stop,25.65152,
2025-04-04,5.0,,,,,TMDX,vix_crisis_45.3,,,,tighten_stop,67.41199999999999,
2025-04-04,5.0,,,,,ZETA,vix_crisis_45.3,,,,tighten_stop,12.60593,
2025-04-04,5.0,,,,,PSTG,vix_crisis_45.3,,,,tighten_stop,41.453725,
2025-04-04,5.0,,,,,ONTO,vix_crisis_45.3,,,,tighten_stop,112.60445,
2025-04-04,5.0,,,,,NVDA,vix_crisis_45.3,,,,tighten_stop,98.77701,
2025-04-04,5.0,,,,,ELF,vix_crisis_45.3,,,,tighten_stop,55.504155,
2025-04-04,5.0,,,,,FORM,vix_crisis_45.3,,,,tighten_stop,25.243365,
2025-04-04,5.0,,,,,DXCM,vix_crisis_45.3,,,,tighten_stop,56.90338499999999,
2025-04-04,5.0,,,,,KLAC,vix_crisis_45.3,,,,tighten_stop,565.44608,
2025-04-04,5.0,,,,,RPD,vix_crisis_45.3,,,,tighten_stop,25.60929,
2025-04-04,5.0,,,,,EYPT,vix_crisis_45.3,,,,tighten_stop,5.333265,
2025-04-04,5.0,,,,,WNC,vix_crisis_45.3,,,,tighten_stop,10.327275,
2025-04-04,5.0,,,,,PTEN,vix_crisis_45.3,,,,tighten_stop,6.79434,
2025-04-04,6.0,halt_resumed,-4.0271,100000.0,-302706.3,,,,,,,,
2025-04-07,5.0,,,,,HYG,vix_crisis_47.0,,,,tighten_stop,76.342,
2025-04-07,5.0,,,,,AEP,vix_crisis_47.0,,,,tighten_stop,103.8065,
2025-04-07,5.0,,,,,J,vix_crisis_47.0,,,,tighten_stop,117.0225,
2025-04-07,5.0,,,,,TGI,vix_crisis_47.0,,,,tighten_stop,24.2535,
2025-04-07,5.0,,,,,HLX,vix_crisis_47.0,,,,tighten_stop,7.077000000000001,
2025-04-07,5.0,,,,,LBTYK,vix_crisis_47.0,,,,tighten_stop,11.235,
2025-04-07,5.0,,,,,IPG,vix_crisis_47.0,,,,tighten_stop,24.885,
2025-04-07,5.0,,,,,AGIO,vix_crisis_47.0,,,,tighten_stop,27.048,
2025-04-07,5.0,,,,,IMVT,vix_crisis_47.0,,,,tighten_stop,15.309,
2025-04-07,5.0,,,,,VEEV,vix_crisis_47.0,,,,tighten_stop,224.364,
2025-04-07,5.0,,,,,RXST,vix_crisis_47.0,,,,tighten_stop,17.020500000000002,
2025-04-07,5.0,,,,,LLY,vix_crisis_47.0,,,,tighten_stop,775.1205000000001,
2025-04-07,5.0,,,,,ACHC,vix_crisis_47.0,,,,tighten_stop,28.7385,
2025-04-07,5.0,,,,,SWK,vix_crisis_47.0,,,,tighten_stop,66.024,
2025-04-07,5.0,,,,,SPHR,vix_crisis_47.0,,,,tighten_stop,28.056,
2025-04-07,5.0,,,,,PATH,vix_crisis_47.0,,,,tighten_stop,10.4685,
2025-04-07,5.0,,,,,GMED,vix_crisis_47.0,,,,tighten_stop,72.2715,
