date,level,event,dd_from_peak,rolling_peak_equity,current_equity,ticker,reason,exit_price,z_score,today_dispersion,action,new_stop
2025-02-11,6.0,halt_triggered,-3.3397,100000.0,-233969.93,,,,,,,
2025-02-12,6.0,halt_resumed,-3.3641,100000.0,-236413.7,,,,,,,
2025-02-13,6.0,halt_triggered,-3.298,100000.0,-229800.02000000002,,,,,,,
2025-02-14,6.0,halt_resumed,-3.2044,100000.0,-220440.85000000003,,,,,,,
2025-02-18,6.0,halt_triggered,-3.2125,100000.0,-221248.66999999998,,,,,,,
2025-02-24,6.0,halt_resumed,-3.2564,100000.0,-225638.07,,,,,,,
2025-02-25,1.0,,,,,SRE,overnight_gap_down_17.0pct,72.38,,,,
2025-02-25,6.0,halt_triggered,-3.2284,100000.0,-222844.18,,,,,,,
2025-02-26,1.0,,,,,COCO,overnight_gap_down_12.9pct,33.22,,,,
2025-02-26,6.0,halt_resumed,-3.2209,100000.0,-222093.7,,,,,,,
2025-02-27,6.0,halt_triggered,-3.2203,100000.0,-222034.35000000003,,,,,,,
2025-02-28,6.0,halt_resumed,-3.2506,100000.0,-225057.61,,,,,,,
2025-03-03,1.0,,,,,MSTR,overnight_gap_up_14.8pct,293.15,,,,
2025-03-03,6.0,halt_triggered,-3.2663,100000.0,-226629.24,,,,,,,
2025-03-04,6.0,halt_resumed,-3.2158,100000.0,-221578.83000000002,,,,,,,
2025-03-05,6.0,halt_triggered,-3.2537,100000.0,-225372.72999999998,,,,,,,
2025-03-06,1.0,,,,,BURL,overnight_gap_up_13.4pct,268.6,,,,
2025-03-06,6.0,halt_resumed,-3.276,100000.0,-227600.2,,,,,,,
2025-03-07,6.0,halt_triggered,-3.224,100000.0,-222400.96000000002,,,,,,,
2025-03-10,1.0,,,,,RKT,overnight_gap_down_12.9pct,13.74,,,,
2025-03-10,6.0,halt_resumed,-3.1067,100000.0,-210665.24,,,,,,,
2025-03-11,1.0,,,,,LUV,overnight_gap_up_14.5pct,32.28,,,,
2025-03-11,1.0,,,,,TER,overnight_gap_down_12.5pct,91.89,,,,
2025-03-11,6.0,halt_triggered,-3.1916,100000.0,-219161.35000000003,,,,,,,
2025-03-12,6.0,halt_resumed,-3.1709,100000.0,-217087.90000000002,,,,,,,
2025-03-13,6.0,halt_triggered,-3.0979,100000.0,-209788.88,,,,,,,
2025-03-14,6.0,halt_resumed,-3.0871,100000.0,-208708.91999999998,,,,,,,
2025-03-17,6.0,halt_triggered,-3.0875,100000.0,-208749.28999999998,,,,,,,
2025-03-18,6.0,halt_resumed,-2.9916,100000.0,-199157.75,,,,,,,
2025-03-19,6.0,halt_triggered,-3.0027,100000.0,-200265.88,,,,,,,
2025-03-20,6.0,halt_resumed,-3.003,100000.0,-200301.15000000002,,,,,,,
2025-03-21,6.0,halt_triggered,-3.0129,100000.0,-201287.19,,,,,,,
2025-03-25,6.0,halt_resumed,-3.0586,100000.0,-205856.16999999998,,,,,,,
2025-03-26,6.0,halt_triggered,-3.1014,100000.0,-210144.44,,,,,,,
2025-03-27,6.0,halt_resumed,-3.1049,100000.0,-210491.78999999998,,,,,,,
2025-03-28,6.0,halt_triggered,-3.1634,100000.0,-216339.56,,,,,,,
2025-03-31,6.0,halt_resumed,-3.1677,100000.0,-216768.5,,,,,,,
2025-04-01,6.0,halt_triggered,-3.1677,100000.0,-216768.5,,,,,,,
2025-04-02,6.0,halt_resumed,-3.173,100000.0,-217299.89,,,,,,,
2025-04-03,1.0,,,,,GRMN,overnight_gap_down_13.2pct,189.24,,,,
2025-04-03,1.0,,,,,DECK,overnight_gap_down_15.1pct,100.15,,,,
2025-04-03,6.0,halt_triggered,-3.2421,100000.0,-224206.75,,,,,,,
2025-04-03,,dispersion_cb_triggered_dec128,,,,,,,5.6093,0.051712,,
2025-04-04,5.0,,,,,SHY,vix_crisis_45.3,,,,tighten_stop,84.53550000000001
2025-04-04,5.0,,,,,VRSK,vix_crisis_45.3,,,,tighten_stop,289.83549999999997
2025-04-04,5.0,,,,,BXSL,vix_crisis_45.3,,,,tighten_stop,32.775
2025-04-04,5.0,,,,,AM,vix_crisis_45.3,,,,tighten_stop,17.537
2025-04-04,5.0,,,,,L,vix_crisis_45.3,,,,tighten_stop,87.4855
2025-04-04,5.0,,,,,XLF,vix_crisis_45.3,,,,tighten_stop,49.580499999999994
2025-04-04,5.0,,,,,WRB,vix_crisis_45.3,,,,tighten_stop,67.70649999999999
2025-04-04,5.0,,,,,MET,vix_crisis_45.3,,,,tighten_stop,83.83749999999999
2025-04-04,5.0,,,,,SPY,vix_crisis_45.3,,,,tighten_stop,582.2834999999999
2025-04-04,5.0,,,,,VTI,vix_crisis_45.3,,,,tighten_stop,287.964
2025-04-04,5.0,,,,,XLRE,vix_crisis_45.3,,,,tighten_stop,43.092
2025-04-04,5.0,,,,,FOX,vix_crisis_45.3,,,,tighten_stop,51.518499999999996
2025-04-04,5.0,,,,,K,vix_crisis_45.3,,,,tighten_stop,78.755
2025-04-04,5.0,,,,,CHD,vix_crisis_45.3,,,,tighten_stop,107.53999999999999
2025-04-04,5.0,,,,,MDT,vix_crisis_45.3,,,,tighten_stop,89.77499999999999
2025-04-04,5.0,,,,,BDX,vix_crisis_45.3,,,,tighten_stop,236.626
2025-04-04,5.0,,,,,ETR,vix_crisis_45.3,,,,tighten_stop,83.49549999999999
2025-04-04,5.0,,,,,DTE,vix_crisis_45.3,,,,tighten_stop,132.5155
2025-04-04,5.0,,,,,ROP,vix_crisis_45.3,,,,tighten_stop,564.1194999999999
2025-04-04,5.0,,,,,AVB,vix_crisis_45.3,,,,tighten_stop,225.9195
2025-04-04,5.0,,,,,CTVA,vix_crisis_45.3,,,,tighten_stop,62.8425
2025-04-04,5.0,,,,,DRI,vix_crisis_45.3,,,,tighten_stop,199.0915
2025-04-04,5.0,,,,,MCD,vix_crisis_45.3,,,,tighten_stop,305.2255
2025-04-04,5.0,,,,,EVRI,vix_crisis_45.3,,,,tighten_stop,13.1195
2025-04-04,5.0,,,,,NTES,vix_crisis_45.3,,,,tighten_stop,103.68299999999999
2025-04-04,5.0,,,,,EXR,vix_crisis_45.3,,,,tighten_stop,149.4675
2025-04-04,5.0,,,,,NWSA,vix_crisis_45.3,,,,tighten_stop,28.9655
2025-04-04,5.0,,,,,ED,vix_crisis_45.3,,,,tighten_stop,107.08399999999999
2025-04-04,5.0,,,,,AWK,vix_crisis_45.3,,,,tighten_stop,144.362
2025-04-04,5.0,,,,,XOM,vix_crisis_45.3,,,,tighten_stop,113.088
2025-04-04,5.0,,,,,SBAC,vix_crisis_45.3,,,,tighten_stop,219.32649999999998
2025-04-04,5.0,,,,,PFG,vix_crisis_45.3,,,,tighten_stop,84.58800000000001
2025-04-04,5.0,,,,,SBRA,vix_crisis_45.3,,,,tighten_stop,16.891000000000002
2025-04-04,5.0,,,,,BBY,vix_crisis_45.3,,,,tighten_stop,65.331
2025-04-04,5.0,,,,,TSCO,vix_crisis_45.3,,,,tighten_stop,55.04299999999999
2025-04-04,5.0,,,,,ITW,vix_crisis_45.3,,,,tighten_stop,260.75600000000003
2025-04-04,5.0,,,,,HIG,vix_crisis_45.3,,,,tighten_stop,118.61699999999999
2025-04-04,5.0,,,,,ALL,vix_crisis_45.3,,,,tighten_stop,199.671
2025-04-04,5.0,,,,,CVBF,vix_crisis_45.3,,,,tighten_stop,17.913
2025-04-04,5.0,,,,,CMG,vix_crisis_45.3,,,,tighten_stop,50.179500000000004
2025-04-04,5.0,,,,,FSLR,vix_crisis_45.3,,,,tighten_stop,132.657
2025-04-04,5.0,,,,,BRX,vix_crisis_45.3,,,,tighten_stop,26.2185
2025-04-04,5.0,,,,,INTU,vix_crisis_45.3,,,,tighten_stop,594.2344999999999
2025-04-04,5.0,,,,,KVUE,vix_crisis_45.3,,,,tighten_stop,22.781
2025-04-04,5.0,,,,,ROIV,vix_crisis_45.3,,,,tighten_stop,10.3425
2025-04-04,5.0,,,,,PCG,vix_crisis_45.3,,,,tighten_stop,16.5585
2025-04-04,5.0,,,,,CHTR,vix_crisis_45.3,,,,tighten_stop,365.53149999999994
2025-04-04,5.0,,,,,CWEN,vix_crisis_45.3,,,,tighten_stop,29.2505
2025-04-04,5.0,,,,,NEE,vix_crisis_45.3,,,,tighten_stop,72.35199999999999
2025-04-04,5.0,,,,,LNG,vix_crisis_45.3,,,,tighten_stop,222.88899999999998
2025-04-04,5.0,,,,,RVTY,vix_crisis_45.3,,,,tighten_stop,112.3185
2025-04-04,5.0,,,,,ZBH,vix_crisis_45.3,,,,tighten_stop,107.521
2025-04-04,5.0,,,,,FDMT,vix_crisis_45.3,,,,tighten_stop,3.0292499999999998
2025-04-04,5.0,,,,,MGNI,vix_crisis_45.3,,,,tighten_stop,10.185
2025-04-04,5.0,,,,,WBA,vix_crisis_45.3,,,,tighten_stop,10.820500000000001
2025-04-04,5.0,,,,,BEPC,vix_crisis_45.3,,,,tighten_stop,27.9015
2025-04-04,5.0,,,,,REPL,vix_crisis_45.3,,,,tighten_stop,8.2845
2025-04-04,5.0,,,,,TARS,vix_crisis_45.3,,,,tighten_stop,49.742
2025-04-04,5.0,,,,,IOVA,vix_crisis_45.3,,,,tighten_stop,3.4125
2025-04-04,5.0,,,,,LOW,vix_crisis_45.3,,,,tighten_stop,233.64600000000002
2025-04-04,5.0,,,,,GOOG,vix_crisis_45.3,,,,tighten_stop,166.9625
2025-04-04,5.0,,,,,ULS,vix_crisis_45.3,,,,tighten_stop,54.957499999999996
2025-04-04,5.0,,,,,DG,vix_crisis_45.3,,,,tighten_stop,89.6895
2025-04-04,5.0,,,,,TPL,vix_crisis_45.3,,,,tighten_stop,440.61949999999996
2025-04-04,5.0,,,,,EBAY,vix_crisis_45.3,,,,tighten_stop,66.9845
2025-04-04,5.0,,,,,STKL,vix_crisis_45.3,,,,tighten_stop,4.704000000000001
2025-04-04,5.0,,,,,BURL,vix_crisis_45.3,,,,tighten_stop,239.8305
2025-04-04,5.0,,,,,DAKT,vix_crisis_45.3,,,,tighten_stop,12.587499999999999
2025-04-04,5.0,,,,,AXTA,vix_crisis_45.3,,,,tighten_stop,33.307
2025-04-04,5.0,,,,,BSY,vix_crisis_45.3,,,,tighten_stop,41.307
2025-04-04,5.0,,,,,EMR,vix_crisis_45.3,,,,tighten_stop,106.98450000000001
2025-04-04,5.0,,,,,JHG,vix_crisis_45.3,,,,tighten_stop,34.397999999999996
2025-04-04,5.0,,,,,DAY,vix_crisis_45.3,,,,tighten_stop,57.19
2025-04-04,5.0,,,,,LEVI,vix_crisis_45.3,,,,tighten_stop,15.162
2025-04-04,5.0,,,,,GNRC,vix_crisis_45.3,,,,tighten_stop,121.42200000000001
2025-04-04,5.0,,,,,FMC,vix_crisis_45.3,,,,tighten_stop,41.0495
2025-04-04,5.0,,,,,PLAB,vix_crisis_45.3,,,,tighten_stop,19.083750000000002
2025-04-04,5.0,,,,,TMO,vix_crisis_45.3,,,,tighten_stop,495.94749999999993
2025-04-04,5.0,,,,,DOW,vix_crisis_45.3,,,,tighten_stop,33.033
2025-04-04,5.0,,,,,COO,vix_crisis_45.3,,,,tighten_stop,80.731
2025-04-04,5.0,,,,,MAR,vix_crisis_45.3,,,,tighten_stop,235.7045
2025-04-04,5.0,,,,,ZIM,vix_crisis_45.3,,,,tighten_stop,14.1645
2025-04-04,5.0,,,,,BRBR,vix_crisis_45.3,,,,tighten_stop,73.03599999999999
2025-04-04,5.0,,,,,CLBT,vix_crisis_45.3,,,,tighten_stop,19.5795
2025-04-04,5.0,,,,,GDX,vix_crisis_45.3,,,,tighten_stop,43.671499999999995
2025-04-04,5.0,,,,,DLR,vix_crisis_45.3,,,,tighten_stop,148.14450000000002
2025-04-04,5.0,,,,,ENTA,vix_crisis_45.3,,,,tighten_stop,5.3025
2025-04-04,5.0,,,,,RRC,vix_crisis_45.3,,,,tighten_stop,38.6365
2025-04-04,5.0,,,,,QSR,vix_crisis_45.3,,,,tighten_stop,65.303
2025-04-04,5.0,,,,,ACI,vix_crisis_45.3,,,,tighten_stop,21.764499999999998
2025-04-04,5.0,,,,,LTH,vix_crisis_45.3,,,,tighten_stop,30.941499999999998
2025-04-04,5.0,,,,,LQDA,vix_crisis_45.3,,,,tighten_stop,14.876999999999999
2025-04-04,5.0,,,,,AVPT,vix_crisis_45.3,,,,tighten_stop,14.668
2025-04-04,5.0,,,,,ADM,vix_crisis_45.3,,,,tighten_stop,46.172090000000004
2025-04-04,5.0,,,,,TT,vix_crisis_45.3,,,,tighten_stop,345.8
2025-04-04,5.0,,,,,BALL,vix_crisis_45.3,,,,tighten_stop,49.779999999999994
2025-04-04,5.0,,,,,IRM,vix_crisis_45.3,,,,tighten_stop,85.5855
2025-04-04,5.0,,,,,APH,vix_crisis_45.3,,,,tighten_stop,66.01549999999999
2025-04-04,5.0,,,,,SMCI,vix_crisis_45.3,,,,tighten_stop,33.936
2025-04-04,5.0,,,,,RGTI,vix_crisis_45.3,,,,tighten_stop,8.2005
2025-04-04,5.0,,,,,CADL,vix_crisis_45.3,,,,tighten_stop,5.5125
2025-04-04,5.0,,,,,RMD,vix_crisis_45.3,,,,tighten_stop,224.0175
2025-04-04,5.0,,,,,COST,vix_crisis_45.3,,,,tighten_stop,918.726
2025-04-04,5.0,,,,,LCID,vix_crisis_45.3,,,,tighten_stop,24.035
2025-04-04,5.0,,,,,ZTS,vix_crisis_45.3,,,,tighten_stop,167.59050000000002
2025-04-04,5.0,,,,,ANSS,vix_crisis_45.3,,,,tighten_stop,325.9725
2025-04-04,5.0,,,,,PRU,vix_crisis_45.3,,,,tighten_stop,109.8105
2025-04-04,5.0,,,,,ANET,vix_crisis_45.3,,,,tighten_stop,74.8335
2025-04-04,5.0,,,,,PRM,vix_crisis_45.3,,,,tighten_stop,10.088999999999999
2025-04-04,5.0,,,,,CSGP,vix_crisis_45.3,,,,tighten_stop,76.3515
2025-04-04,5.0,,,,,GPRE,vix_crisis_45.3,,,,tighten_stop,4.5675
2025-04-04,5.0,,,,,F,vix_crisis_45.3,,,,tighten_stop,9.797635
2025-04-04,5.0,,,,,THS,vix_crisis_45.3,,,,tighten_stop,27.364995000000004
2025-04-04,5.0,,,,,SYY,vix_crisis_45.3,,,,tighten_stop,71.649
2025-04-04,5.0,,,,,HUM,vix_crisis_45.3,,,,tighten_stop,260.08149999999995
2025-04-04,5.0,,,,,CENX,vix_crisis_45.3,,,,tighten_stop,18.333000000000002
2025-04-04,5.0,,,,,HASI,vix_crisis_45.3,,,,tighten_stop,28.190015
2025-04-04,5.0,,,,,VKTX,vix_crisis_45.3,,,,tighten_stop,25.105500000000003
2025-04-04,5.0,,,,,ALT,vix_crisis_45.3,,,,tighten_stop,4.683
2025-04-04,5.0,,,,,SERV,vix_crisis_45.3,,,,tighten_stop,5.6805
2025-04-04,5.0,,,,,CAVA,vix_crisis_45.3,,,,tighten_stop,88.38900000000001
2025-04-04,5.0,,,,,APD,vix_crisis_45.3,,,,tighten_stop,280.456055
2025-04-04,5.0,,,,,ACN,vix_crisis_45.3,,,,tighten_stop,300.51349999999996
2025-04-04,5.0,,,,,DHT,vix_crisis_45.3,,,,tighten_stop,10.5
2025-04-04,5.0,,,,,GFS,vix_crisis_45.3,,,,tighten_stop,36.088499999999996
2025-04-04,5.0,,,,,AEHR,vix_crisis_45.3,,,,tighten_stop,7.18725
2025-04-04,5.0,,,,,DOCU,vix_crisis_45.3,,,,tighten_stop,81.2385
2025-04-04,5.0,,,,,SRE,vix_crisis_45.3,,,,tighten_stop,73.3656
2025-04-04,5.0,,,,,UUUU,vix_crisis_45.3,,,,tighten_stop,3.8115
2025-04-04,5.0,,,,,WFRD,vix_crisis_45.3,,,,tighten_stop,47.680499999999995
2025-04-04,5.0,,,,,TOST,vix_crisis_45.3,,,,tighten_stop,33.896
2025-04-04,5.0,,,,,GEO,vix_crisis_45.3,,,,tighten_stop,28.4335
2025-04-04,5.0,,,,,JANX,vix_crisis_45.3,,,,tighten_stop,28.1505
2025-04-04,5.0,,,,,PHUN,vix_crisis_45.3,,,,tighten_stop,2.919
2025-04-04,5.0,,,,,MNMD,vix_crisis_45.3,,,,tighten_stop,5.817
2025-04-04,5.0,,,,,AES,vix_crisis_45.3,,,,tighten_stop,11.973799999999999
2025-04-04,5.0,,,,,BMRN,vix_crisis_45.3,,,,tighten_stop,66.926645
2025-04-04,5.0,,,,,QURE,vix_crisis_45.3,,,,tighten_stop,10.088999999999999
2025-04-04,5.0,,,,,BLCO,vix_crisis_45.3,,,,tighten_stop,13.6395
2025-04-04,5.0,,,,,DXYZ,vix_crisis_45.3,,,,tighten_stop,38.0
2025-04-04,5.0,,,,,HRMY,vix_crisis_45.3,,,,tighten_stop,32.5185
2025-04-04,5.0,,,,,CDE,vix_crisis_45.3,,,,tighten_stop,5.764500000000001
2025-04-04,5.0,,,,,MSTR,vix_crisis_45.3,,,,tighten_stop,273.63838
2025-04-04,5.0,,,,,SNDR,vix_crisis_45.3,,,,tighten_stop,21.681089999999998
2025-04-04,5.0,,,,,PTON,vix_crisis_45.3,,,,tighten_stop,5.572984999999999
2025-04-04,5.0,,,,,NVT,vix_crisis_45.3,,,,tighten_stop,48.658525
2025-04-04,6.0,halt_resumed,-2.6488,100000.0,-164883.43,,,,,,,
2025-04-07,5.0,,,,,SHY,vix_crisis_47.0,,,,tighten_stop,84.53550000000001
2025-04-07,5.0,,,,,K,vix_crisis_47.0,,,,tighten_stop,78.755
2025-04-07,5.0,,,,,EVRI,vix_crisis_47.0,,,,tighten_stop,13.1195
2025-04-07,5.0,,,,,EXR,vix_crisis_47.0,,,,tighten_stop,145.12050000000002
2025-04-07,5.0,,,,,ED,vix_crisis_47.0,,,,tighten_stop,107.08399999999999
2025-04-07,5.0,,,,,AWK,vix_crisis_47.0,,,,tighten_stop,144.362
2025-04-07,5.0,,,,,SBAC,vix_crisis_47.0,,,,tighten_stop,219.32649999999998
2025-04-07,5.0,,,,,SBRA,vix_crisis_47.0,,,,tighten_stop,16.891000000000002
2025-04-07,5.0,,,,,BBY,vix_crisis_47.0,,,,tighten_stop,63.462
2025-04-07,5.0,,,,,CVBF,vix_crisis_47.0,,,,tighten_stop,17.692500000000003
2025-04-07,5.0,,,,,CMG,vix_crisis_47.0,,,,tighten_stop,49.6545
2025-04-07,5.0,,,,,BRX,vix_crisis_47.0,,,,tighten_stop,25.158
2025-04-07,5.0,,,,,ROIV,vix_crisis_47.0,,,,tighten_stop,9.933000000000002
2025-04-07,5.0,,,,,FDMT,vix_crisis_47.0,,,,tighten_stop,2.9085
2025-04-07,5.0,,,,,MGNI,vix_crisis_47.0,,,,tighten_stop,9.534
2025-04-07,5.0,,,,,REPL,vix_crisis_47.0,,,,tighten_stop,7.833
2025-04-07,5.0,,,,,IOVA,vix_crisis_47.0,,,,tighten_stop,3.1500000000000004
2025-04-07,5.0,,,,,LOW,vix_crisis_47.0,,,,tighten_stop,233.64600000000002
2025-04-07,5.0,,,,,DG,vix_crisis_47.0,,,,tighten_stop,89.6895
2025-04-07,5.0,,,,,STKL,vix_crisis_47.0,,,,tighten_stop,4.3260000000000005
2025-04-07,5.0,,,,,BSY,vix_crisis_47.0,,,,tighten_stop,40.592999999999996
2025-04-07,5.0,,,,,EMR,vix_crisis_47.0,,,,tighten_stop,99.29849999999999
2025-04-07,5.0,,,,,JHG,vix_crisis_47.0,,,,tighten_stop,31.71
2025-04-07,5.0,,,,,GNRC,vix_crisis_47.0,,,,tighten_stop,117.453
2025-04-07,5.0,,,,,PLAB,vix_crisis_47.0,,,,tighten_stop,18.385500000000004
2025-04-07,5.0,,,,,DOW,vix_crisis_47.0,,,,tighten_stop,29.61
2025-04-07,5.0,,,,,ZIM,vix_crisis_47.0,,,,tighten_stop,13.146
2025-04-07,5.0,,,,,DLR,vix_crisis_47.0,,,,tighten_stop,144.375
2025-04-07,5.0,,,,,ENTA,vix_crisis_47.0,,,,tighten_stop,4.966500000000001
2025-04-07,5.0,,,,,ACI,vix_crisis_47.0,,,,tighten_stop,21.764499999999998
2025-04-07,5.0,,,,,SMCI,vix_crisis_47.0,,,,tighten_stop,31.311
2025-04-07,5.0,,,,,RGTI,vix_crisis_47.0,,,,tighten_stop,7.875
2025-04-07,5.0,,,,,CADL,vix_crisis_47.0,,,,tighten_stop,5.061000000000001
2025-04-07,5.0,,,,,RMD,vix_crisis_47.0,,,,tighten_stop,215.42849999999999
2025-04-07,5.0,,,,,ZTS,vix_crisis_47.0,,,,tighten_stop,159.3165
2025-04-07,5.0,,,,,ANSS,vix_crisis_47.0,,,,tighten_stop,301.19250000000005
2025-04-07,5.0,,,,,ANET,vix_crisis_47.0,,,,tighten_stop,67.58850000000001
2025-04-07,5.0,,,,,GPRE,vix_crisis_47.0,,,,tighten_stop,4.2945
2025-04-07,5.0,,,,,THS,vix_crisis_47.0,,,,tighten_stop,27.195
2025-04-07,5.0,,,,,CENX,vix_crisis_47.0,,,,tighten_stop,15.74475
2025-04-07,5.0,,,,,VKTX,vix_crisis_47.0,,,,tighten_stop,23.751
2025-04-07,5.0,,,,,ALT,vix_crisis_47.0,,,,tighten_stop,4.452000000000001
2025-04-07,5.0,,,,,SERV,vix_crisis_47.0,,,,tighten_stop,5.481
2025-04-07,5.0,,,,,CAVA,vix_crisis_47.0,,,,tighten_stop,78.9495
2025-04-07,5.0,,,,,DOCU,vix_crisis_47.0,,,,tighten_stop,75.8205
2025-04-07,5.0,,,,,SRE,vix_crisis_47.0,,,,tighten_stop,69.17399999999999
2025-04-07,5.0,,,,,UUUU,vix_crisis_47.0,,,,tighten_stop,3.6225000000000005
2025-04-07,5.0,,,,,WFRD,vix_crisis_47.0,,,,tighten_stop,41.7795
2025-04-07,5.0,,,,,JANX,vix_crisis_47.0,,,,tighten_stop,27.058500000000002
2025-04-07,5.0,,,,,PHUN,vix_crisis_47.0,,,,tighten_stop,2.6774999999999998
2025-04-07,5.0,,,,,MNMD,vix_crisis_47.0,,,,tighten_stop,5.7015
2025-04-07,5.0,,,,,HRMY,vix_crisis_47.0,,,,tighten_stop,30.723000000000003
2025-04-07,5.0,,,,,CDE,vix_crisis_47.0,,,,tighten_stop,5.103000000000001
2025-04-07,5.0,,,,,PYPL,vix_crisis_47.0,,,,tighten_stop,59.321220000000004
2025-04-07,5.0,,,,,ARE,vix_crisis_47.0,,,,tighten_stop,75.39029
2025-04-07,5.0,,,,,ST,vix_crisis_47.0,,,,tighten_stop,18.50142
2025-04-07,5.0,,,,,UPST,vix_crisis_47.0,,,,tighten_stop,30.345945
2025-04-07,5.0,,,,,BLCO,vix_crisis_47.0,,,,tighten_stop,12.198375
2025-04-07,5.0,,,,,LEVI,vix_crisis_47.0,,,,tighten_stop,13.849920000000001
2025-04-07,5.0,,,,,UEC,vix_crisis_47.0,,,,tighten_stop,4.181100000000001
2025-04-07,5.0,,,,,GRMN,vix_crisis_47.0,,,,tighten_stop,182.21049000000002
2025-04-07,5.0,,,,,CFG,vix_crisis_47.0,,,,tighten_stop,35.043225
2025-04-07,5.0,,,,,O,vix_crisis_47.0,,,,tighten_stop,55.124685
2025-04-07,5.0,,,,,GIS,vix_crisis_47.0,,,,tighten_stop,61.549110000000006
2025-04-07,5.0,,,,,GFS,vix_crisis_47.0,,,,tighten_stop,32.59494
2025-04-07,5.0,,,,,LBRDK,vix_crisis_47.0,,,,tighten_stop,71.25569999999999
2025-04-07,5.0,,,,,DECK,vix_crisis_47.0,,,,tighten_stop,98.118565
2025-04-07,5.0,,,,,MKC,vix_crisis_47.0,,,,tighten_stop,78.80124
2025-04-07,5.0,,,,,CARR,vix_crisis_47.0,,,,tighten_stop,59.00433
2025-04-07,6.0,halt_triggered,-2.2986,100000.0,-129857.96000000002,,,,,,,
2025-04-08,5.0,,,,,SHY,vix_crisis_52.3,,,,tighten_stop,84.53550000000001
2025-04-08,5.0,,,,,K,vix_crisis_52.3,,,,tighten_stop,78.755
2025-04-08,5.0,,,,,EVRI,vix_crisis_52.3,,,,tighten_stop,13.1195
2025-04-08,5.0,,,,,EXR,vix_crisis_52.3,,,,tighten_stop,138.999
2025-04-08,5.0,,,,,CVBF,vix_crisis_52.3,,,,tighten_stop,17.5665
2025-04-08,5.0,,,,,CMG,vix_crisis_52.3,,,,tighten_stop,49.0035
2025-04-08,5.0,,,,,BRX,vix_crisis_52.3,,,,tighten_stop,24.78
2025-04-08,5.0,,,,,ROIV,vix_crisis_52.3,,,,tighten_stop,9.723
2025-04-08,5.0,,,,,FDMT,vix_crisis_52.3,,,,tighten_stop,2.7825
2025-04-08,5.0,,,,,REPL,vix_crisis_52.3,,,,tighten_stop,7.833
2025-04-08,5.0,,,,,LOW,vix_crisis_52.3,,,,tighten_stop,227.787
2025-04-08,5.0,,,,,DG,vix_crisis_52.3,,,,tighten_stop,89.6895
2025-04-08,5.0,,,,,STKL,vix_crisis_52.3,,,,tighten_stop,4.168500000000001
2025-04-08,5.0,,,,,BSY,vix_crisis_52.3,,,,tighten_stop,40.592999999999996
2025-04-08,5.0,,,,,JHG,vix_crisis_52.3,,,,tighten_stop,31.164
2025-04-08,5.0,,,,,GNRC,vix_crisis_52.3,,,,tighten_stop,116.1825
2025-04-08,5.0,,,,,DOW,vix_crisis_52.3,,,,tighten_stop,28.896
2025-04-08,5.0,,,,,ENTA,vix_crisis_52.3,,,,tighten_stop,4.872
2025-04-08,5.0,,,,,CADL,vix_crisis_52.3,,,,tighten_stop,5.061000000000001
2025-04-08,5.0,,,,,ANSS,vix_crisis_52.3,,,,tighten_stop,298.3995
2025-04-08,5.0,,,,,THS,vix_crisis_52.3,,,,tighten_stop,25.515
2025-04-08,5.0,,,,,VKTX,vix_crisis_52.3,,,,tighten_stop,22.344
2025-04-08,5.0,,,,,ALT,vix_crisis_52.3,,,,tighten_stop,4.179
2025-04-08,5.0,,,,,DOCU,vix_crisis_52.3,,,,tighten_stop,75.5475
2025-04-08,5.0,,,,,JANX,vix_crisis_52.3,,,,tighten_stop,25.599
2025-04-08,5.0,,,,,PHUN,vix_crisis_52.3,,,,tighten_stop,2.52
2025-04-08,5.0,,,,,MNMD,vix_crisis_52.3,,,,tighten_stop,5.7015
2025-04-08,5.0,,,,,HRMY,vix_crisis_52.3,,,,tighten_stop,29.82
2025-04-08,5.0,,,,,ARE,vix_crisis_52.3,,,,tighten_stop,75.39029
2025-04-08,5.0,,,,,UPST,vix_crisis_52.3,,,,tighten_stop,35.891
2025-04-08,5.0,,,,,O,vix_crisis_52.3,,,,tighten_stop,55.124685
2025-04-08,5.0,,,,,GIS,vix_crisis_52.3,,,,tighten_stop,61.549110000000006
2025-04-08,5.0,,,,,LBRDK,vix_crisis_52.3,,,,tighten_stop,72.276
2025-04-08,5.0,,,,,DECK,vix_crisis_52.3,,,,tighten_stop,100.8235
2025-04-08,5.0,,,,,MKC,vix_crisis_52.3,,,,tighten_stop,77.616
2025-04-08,5.0,,,,,SRE,vix_crisis_52.3,,,,tighten_stop,68.83138500000001
2025-04-08,5.0,,,,,TTWO,vix_crisis_52.3,,,,tighten_stop,192.21236
2025-04-08,5.0,,,,,ATEC,vix_crisis_52.3,,,,tighten_stop,9.764955
2025-04-08,5.0,,,,,FUBO,vix_crisis_52.3,,,,tighten_stop,33.674
2025-04-08,5.0,,,,,CRK,vix_crisis_52.3,,,,tighten_stop,17.787705
2025-04-08,5.0,,,,,RMD,vix_crisis_52.3,,,,tighten_stop,205.35627499999998
2025-04-08,5.0,,,,,CNK,vix_crisis_52.3,,,,tighten_stop,24.849814999999996
2025-04-08,5.0,,,,,OWL,vix_crisis_52.3,,,,tighten_stop,16.24177
2025-04-08,5.0,,,,,CCL,vix_crisis_52.3,,,,tighten_stop,16.967
2025-04-08,5.0,,,,,DHT,vix_crisis_52.3,,,,tighten_stop,9.67879
