date,event,z_score,today_dispersion,level,dd_from_peak,rolling_peak_equity,current_equity,ticker,reason,exit_price,action,new_stop
2026-04-08,halt_triggered,,,6.0,-0.2024,110936.62,88482.42,,,,,
2026-04-17,halt_resumed,,,6.0,-0.1416,110936.62,95228.74,,,,,
2026-04-28,,,,1.0,,,,CLS,overnight_gap_down_15.6pct,356.505,,
2022-05-09,dispersion_cb_triggered_dec128,3.2462,0.045838,,,,,,,,,
2022-05-10,dispersion_cb_triggered_dec128,3.8852,0.056283,,,,,,,,,
2022-05-17,dispersion_cb_triggered_dec128,3.1483,0.067178,,,,,,,,,
2022-07-06,,,,1.0,,,,EOSE,overnight_gap_up_25.4pct,1.58,,
2022-08-22,halt_triggered,,,6.0,-0.2376,103098.78,78602.5,,,,,
2022-10-24,halt_triggered,,,6.0,-0.2549,103098.78,76820.4,,,,,
2022-11-04,halt_resumed,,,6.0,-0.2359,103098.78,78776.52,,,,,
2022-11-07,halt_triggered,,,6.0,-0.2359,103098.78,78776.52,,,,,
2022-11-11,halt_resumed,,,6.0,-0.2028,103098.78,82195.35,,,,,
2022-11-14,halt_triggered,,,6.0,-0.2028,103098.78,82195.35,,,,,
2023-01-17,halt_triggered,,,6.0,-0.2233,103098.78,80081.49,,,,,
2023-03-21,halt_triggered,,,6.0,-0.2517,103098.78,77150.57,,,,,
2023-05-23,halt_triggered,,,6.0,-0.2563,103098.78,76671.25,,,,,
2023-07-25,halt_triggered,,,6.0,-0.2933,103098.78,72864.61,,,,,
2023-09-26,halt_triggered,,,6.0,-0.3367,103098.78,68383.75,,,,,
2023-10-05,halt_resumed,,,6.0,-0.3175,103098.78,70360.09,,,,,
2023-10-06,halt_triggered,,,6.0,-0.3175,103098.78,70360.09,,,,,
2023-10-19,halt_resumed,,,6.0,-0.2972,103098.78,72461.9,,,,,
2023-10-20,halt_triggered,,,6.0,-0.2974,103098.78,72438.4,,,,,
2023-12-20,halt_triggered,,,6.0,-0.3625,103098.78,65725.54000000001,,,,,
2024-02-21,halt_triggered,,,6.0,-0.3846,103098.78,63445.91,,,,,
2024-04-23,halt_triggered,,,6.0,-0.3808,103098.78,63835.84,,,,,
2024-05-21,halt_resumed,,,6.0,-0.2947,103098.78,72715.98,,,,,
2024-05-22,halt_triggered,,,6.0,-0.2947,103098.78,72715.98,,,,,
2024-05-30,,,,1.0,,,,NTNX,overnight_gap_down_14.7pct,62.54,,
2024-05-30,halt_resumed,,,6.0,-0.1981,103098.78,82675.59,,,,,
2024-05-31,halt_triggered,,,6.0,-0.203,103098.78,82167.99,,,,,
2024-06-27,,,,1.0,,,,LEVI,overnight_gap_down_17.9pct,18.99,,
2024-07-31,halt_triggered,,,6.0,-0.2139,103098.78,81049.86,,,,,
2024-10-01,halt_triggered,,,6.0,-0.2211,103098.78,80300.7,,,,,
2024-12-03,halt_triggered,,,6.0,-0.2472,103098.78,77612.89,,,,,
2025-02-04,halt_triggered,,,6.0,-0.2846,103098.78,73755.75,,,,,
2025-04-04,,,,5.0,,,,BSX,vix_crisis_45.3,,tighten_stop,100.871
2025-04-04,,,,5.0,,,,SPY,vix_crisis_45.3,,tighten_stop,582.2834999999999
2025-04-04,,,,5.0,,,,SSNC,vix_crisis_45.3,,tighten_stop,84.67349999999999
2025-04-04,,,,5.0,,,,TRV,vix_crisis_45.3,,tighten_stop,253.327
2025-04-04,,,,5.0,,,,ROL,vix_crisis_45.3,,tighten_stop,53.105
2025-04-04,,,,5.0,,,,HESM,vix_crisis_45.3,,tighten_stop,41.686
2025-04-04,,,,5.0,,,,ATO,vix_crisis_45.3,,tighten_stop,147.5255
2025-04-04,,,,5.0,,,,CLX,vix_crisis_45.3,,tighten_stop,149.3875
2025-04-04,halt_resumed,,,6.0,-0.0998,103098.78,92813.72,,,,,
2025-04-08,,,,5.0,,,,IFF,vix_crisis_52.3,,tighten_stop,75.109965
2025-04-08,,,,5.0,,,,FAF,vix_crisis_52.3,,tighten_stop,63.58695
2025-04-08,,,,5.0,,,,ES,vix_crisis_52.3,,tighten_stop,59.10744
2025-04-08,,,,5.0,,,,PLRX,vix_crisis_52.3,,tighten_stop,1.35891
2025-04-08,,,,5.0,,,,VLTO,vix_crisis_52.3,,tighten_stop,93.63249
2025-04-08,,,,5.0,,,,WYNN,vix_crisis_52.3,,tighten_stop,73.420095
2025-04-10,,,,5.0,,,,ES,vix_crisis_40.7,,tighten_stop,56.962500000000006
2025-04-10,,,,5.0,,,,VERX,vix_crisis_40.7,,tighten_stop,38.4648
2025-04-10,,,,5.0,,,,BSX,vix_crisis_40.7,,tighten_stop,90.74818
2025-04-10,,,,5.0,,,,NWS,vix_crisis_40.7,,tighten_stop,28.3556
2025-04-10,,,,5.0,,,,AVXL,vix_crisis_40.7,,tighten_stop,8.10749
2025-04-22,halt_triggered,,,6.0,-0.2077,103098.78,81684.32,,,,,
2025-06-23,dispersion_cb_triggered_dec128,5.8028,0.04396,,,,,,,,,
2025-06-24,halt_triggered,,,6.0,-0.2599,103098.78,76300.38,,,,,
2025-08-26,halt_triggered,,,6.0,-0.2746,103098.78,74786.1,,,,,
2025-09-15,halt_resumed,,,6.0,-0.2387,103098.78,78493.85,,,,,
2025-09-16,halt_triggered,,,6.0,-0.2387,103098.78,78493.85,,,,,
2025-11-18,halt_triggered,,,6.0,-0.31,103098.78,71139.52,,,,,
2026-01-21,halt_triggered,,,6.0,-0.2968,103098.78,72497.2,,,,,
2026-01-23,,,,1.0,,,,LIF,overnight_gap_up_23.9pct,67.9,,
2026-02-12,,,,1.0,,,,ROL,overnight_gap_down_15.2pct,55.65,,
2026-03-24,halt_triggered,,,6.0,-0.3714,103098.78,64805.98,,,,,
2022-05-06,dispersion_cb_triggered_dec128,3.3376,0.042501,,,,,,,,,
2022-05-09,dispersion_cb_triggered_dec128,3.7152,0.049569,,,,,,,,,
2022-05-10,,,,1.0,,,,DRE,overnight_gap_up_15.3pct,55.02,,
2022-06-17,dispersion_cb_triggered_dec128,3.9257,0.051797,,,,,,,,,
2022-08-09,halt_triggered,,,6.0,-0.2062,100000.0,79384.14,,,,,
2022-10-11,halt_triggered,,,6.0,-0.2413,100000.0,75869.04000000001,,,,,
2022-10-26,halt_resumed,,,6.0,-0.2196,100000.0,78044.85,,,,,
2022-10-27,halt_triggered,,,6.0,-0.2196,100000.0,78044.85,,,,,
2022-11-08,,,,1.0,,,,HIMS,overnight_gap_up_27.1pct,5.87,,
2022-12-28,halt_triggered,,,6.0,-0.2066,100000.0,79343.43,,,,,
2023-02-28,halt_triggered,,,6.0,-0.2432,100000.0,75675.24,,,,,
2023-03-14,,,,1.0,,,,CMA,overnight_gap_up_17.6pct,50.03,,
2023-03-14,halt_resumed,,,6.0,-0.2157,100000.0,78429.2,,,,,
2023-03-15,halt_triggered,,,6.0,-0.2157,100000.0,78429.2,,,,,
2023-04-18,halt_resumed,,,6.0,-0.1673,100000.0,83266.37,,,,,
2023-05-01,halt_triggered,,,6.0,-0.2089,100000.0,79109.20999999999,,,,,
2023-07-03,halt_triggered,,,6.0,-0.2726,100000.0,72738.3,,,,,
2023-08-14,halt_resumed,,,6.0,-0.2267,100000.0,77329.58,,,,,
2023-08-15,halt_triggered,,,6.0,-0.2368,100000.0,76322.37,,,,,
2023-10-17,halt_triggered,,,6.0,-0.2575,100000.0,74245.66,,,,,
2023-12-19,halt_triggered,,,6.0,-0.2726,100000.0,72742.32,,,,,
2024-02-21,halt_triggered,,,6.0,-0.2835,100000.0,71650.33,,,,,
2024-03-11,halt_resumed,,,6.0,-0.2401,100000.0,75993.11,,,,,
2024-03-12,halt_triggered,,,6.0,-0.2401,100000.0,75993.11,,,,,
2024-05-02,halt_resumed,,,6.0,-0.2091,100000.0,79086.13,,,,,
2024-05-02,dispersion_cb_triggered_dec128,5.1713,0.057673,,,,,,,,,
2024-05-03,halt_triggered,,,6.0,-0.2091,100000.0,79086.13,,,,,
2024-07-03,halt_triggered,,,6.0,-0.2093,100000.0,79068.29000000001,,,,,
2024-08-07,halt_resumed,,,6.0,-0.1818,100000.0,81822.95,,,,,
2024-08-14,halt_triggered,,,6.0,-0.2013,100000.0,79868.77,,,,,
2024-10-15,halt_triggered,,,6.0,-0.2115,100000.0,78846.3,,,,,
2024-11-19,,,,1.0,,,,INCY,overnight_gap_down_12.8pct,67.11,,
2024-12-17,halt_triggered,,,6.0,-0.2221,100000.0,77786.85,,,,,
2025-02-19,halt_triggered,,,6.0,-0.2623,100000.0,73771.34,,,,,
2025-03-07,halt_resumed,,,6.0,-0.2166,100000.0,78338.82,,,,,
2025-03-10,halt_triggered,,,6.0,-0.2173,100000.0,78270.25,,,,,
2025-04-04,,,,5.0,,,,RSG,vix_crisis_45.3,,tighten_stop,236.018
2025-04-04,,,,5.0,,,,SPY,vix_crisis_45.3,,tighten_stop,582.2834999999999
2025-04-04,,,,5.0,,,,PNW,vix_crisis_45.3,,tighten_stop,90.6585
2025-04-04,halt_resumed,,,6.0,-0.1536,100000.0,84638.67,,,,,
2025-04-08,,,,5.0,,,,SWK,vix_crisis_52.3,,tighten_stop,64.38894
2025-04-08,,,,5.0,,,,LVS,vix_crisis_52.3,,tighten_stop,34.49145
2025-04-08,,,,5.0,,,,OIS,vix_crisis_52.3,,tighten_stop,3.783885
2025-04-08,,,,5.0,,,,VG,vix_crisis_52.3,,tighten_stop,8.038170000000001
2025-04-08,,,,5.0,,,,NWSA,vix_crisis_52.3,,tighten_stop,25.964610000000004
2025-04-08,,,,5.0,,,,AVB,vix_crisis_52.3,,tighten_stop,202.759515
2025-04-09,halt_triggered,,,6.0,-0.202,100000.0,79800.47,,,,,
2025-04-10,,,,5.0,,,,AM,vix_crisis_40.7,,tighten_stop,16.3884
2025-04-10,,,,5.0,,,,CVX,vix_crisis_40.7,,tighten_stop,141.360555
2025-06-10,halt_triggered,,,6.0,-0.2248,100000.0,77521.81,,,,,
2025-08-12,halt_triggered,,,6.0,-0.2667,100000.0,73330.57,,,,,
2025-10-14,halt_triggered,,,6.0,-0.2919,100000.0,70813.49,,,,,
2025-12-16,halt_triggered,,,6.0,-0.3055,100000.0,69449.03,,,,,
2026-01-09,halt_resumed,,,6.0,-0.2765,100000.0,72346.47,,,,,
2026-01-12,halt_triggered,,,6.0,-0.2765,100000.0,72346.47,,,,,
2026-01-14,,,,1.0,,,,TCOM,overnight_gap_down_16.7pct,63.03,,
2026-03-12,halt_resumed,,,6.0,-0.2406,100000.0,75939.33,,,,,
2026-03-13,halt_triggered,,,6.0,-0.2507,100000.0,74932.17,,,,,
2026-04-15,halt_resumed,,,6.0,-0.204,100000.0,79595.26000000001,,,,,
2026-04-16,halt_triggered,,,6.0,-0.204,100000.0,79595.26000000001,,,,,
2022-05-13,,,,1.0,,,,PAYO,overnight_gap_up_22.2pct,4.4,,
2022-05-13,dispersion_cb_triggered_dec128,6.0346,0.068708,,,,,,,,,
2022-07-20,dispersion_cb_triggered_dec128,6.0575,0.054088,,,,,,,,,
2022-07-22,,,,1.0,,,,HCA,overnight_gap_up_15.8pct,210.01,,
2022-08-17,halt_triggered,,,6.0,-0.2036,100000.0,79642.78,,,,,
2022-10-18,halt_triggered,,,6.0,-0.2095,100000.0,79052.43,,,,,
2022-11-01,halt_resumed,,,6.0,-0.1741,100000.0,82587.22,,,,,
2022-11-04,dispersion_cb_triggered_dec128,6.606,0.073799,,,,,,,,,
2022-11-10,dispersion_cb_triggered_dec128,3.241,0.065844,,,,,,,,,
2022-11-25,halt_triggered,,,6.0,-0.2077,100000.0,79229.89,,,,,
2023-01-25,halt_triggered,,,6.0,-0.218,100000.0,78202.78,,,,,
2023-03-28,halt_triggered,,,6.0,-0.2361,100000.0,76393.45999999999,,,,,
2023-05-31,halt_triggered,,,6.0,-0.2601,100000.0,73990.05,,,,,
2023-07-26,halt_resumed,,,6.0,-0.2303,100000.0,76968.18,,,,,
2023-07-27,halt_triggered,,,6.0,-0.2304,100000.0,76960.18,,,,,
2023-09-26,halt_triggered,,,6.0,-0.2407,100000.0,75928.95999999999,,,,,
2023-10-03,,,,1.0,,,,PNT,overnight_gap_up_84.1pct,12.31,,
2023-11-28,halt_triggered,,,6.0,-0.34,100000.0,66003.84,,,,,
2024-01-30,halt_triggered,,,6.0,-0.3358,100000.0,66419.98000000001,,,,,
2024-02-02,halt_resumed,,,6.0,-0.3142,100000.0,68576.74,,,,,
2024-02-05,halt_triggered,,,6.0,-0.3142,100000.0,68576.74,,,,,
2024-04-08,halt_triggered,,,6.0,-0.3014,100000.0,69863.12,,,,,
2024-06-07,dispersion_cb_triggered_dec128,7.1239,0.09526,,,,,,,,,
2024-06-10,halt_triggered,,,6.0,-0.2916,100000.0,70836.84,,,,,
2024-07-26,halt_resumed,,,6.0,-0.2647,100000.0,73534.43,,,,,
2024-07-29,halt_triggered,,,6.0,-0.2647,100000.0,73534.43,,,,,
2024-08-02,,,,1.0,,,,OLMA,overnight_gap_down_24.2pct,12.48,,
2024-09-30,halt_triggered,,,6.0,-0.3164,100000.0,68362.14,,,,,
2024-11-06,halt_resumed,,,6.0,-0.2944,100000.0,70564.14,,,,,
2024-11-07,halt_triggered,,,6.0,-0.2944,100000.0,70564.14,,,,,
2025-01-07,halt_triggered,,,6.0,-0.3109,100000.0,68907.18,,,,,
2025-03-11,halt_triggered,,,6.0,-0.3573,100000.0,64267.96,,,,,
2025-04-04,,,,5.0,,,,AJG,vix_crisis_45.3,,tighten_stop,327.978
2025-04-04,,,,5.0,,,,SPY,vix_crisis_45.3,,tighten_stop,582.2834999999999
2025-04-04,,,,5.0,,,,FOX,vix_crisis_45.3,,tighten_stop,51.5185
2025-04-04,,,,5.0,,,,CME,vix_crisis_45.3,,tighten_stop,254.942
2025-04-04,,,,5.0,,,,BX,vix_crisis_45.3,,tighten_stop,144.476
2025-04-04,halt_resumed,,,6.0,-0.2564,100000.0,74355.36,,,,,
2025-04-07,halt_triggered,,,6.0,-0.2564,100000.0,74355.36,,,,,
2025-06-09,halt_triggered,,,6.0,-0.2564,100000.0,74355.36,,,,,
2025-08-11,halt_triggered,,,6.0,-0.2564,100000.0,74355.36,,,,,
2025-08-13,,,,1.0,,,,INTA,overnight_gap_up_20.2pct,44.38,,
2025-10-13,halt_triggered,,,6.0,-0.2905,100000.0,70949.8,,,,,
2025-11-03,halt_resumed,,,6.0,-0.2544,100000.0,74561.01000000001,,,,,
2025-11-04,halt_triggered,,,6.0,-0.2544,100000.0,74561.01000000001,,,,,
2025-11-05,halt_resumed,,,6.0,-0.2347,100000.0,76528.07,,,,,
2025-11-06,halt_triggered,,,6.0,-0.2448,100000.0,75520.87,,,,,
2025-11-14,halt_resumed,,,6.0,-0.2105,100000.0,78954.97,,,,,
2025-11-17,halt_triggered,,,6.0,-0.2205,100000.0,77947.77,,,,,
2026-01-20,halt_triggered,,,6.0,-0.2362,100000.0,76381.11,,,,,
2026-03-24,halt_triggered,,,6.0,-0.2248,100000.0,77520.22,,,,,
2026-03-31,halt_resumed,,,6.0,-0.2036,100000.0,79637.82,,,,,
2026-04-01,halt_triggered,,,6.0,-0.2036,100000.0,79637.82,,,,,
2026-04-28,halt_resumed,,,6.0,-0.1019,100000.0,89807.11,,,,,
2022-05-11,dispersion_cb_triggered_dec128,4.1362,0.05593,,,,,,,,,
2022-05-12,dispersion_cb_triggered_dec128,4.0492,0.06575,,,,,,,,,
2022-08-12,dispersion_cb_triggered_dec128,6.3582,0.075226,,,,,,,,,
2022-09-14,dispersion_cb_triggered_dec128,3.5805,0.053925,,,,,,,,,
2022-09-20,dispersion_cb_triggered_dec128,3.1273,0.052181,,,,,,,,,
2022-09-22,dispersion_cb_triggered_dec128,4.0298,0.06795,,,,,,,,,
2022-10-20,halt_triggered,,,6.0,-0.2142,100314.53,78829.11,,,,,
2022-11-10,halt_resumed,,,6.0,-0.186,100314.53,81654.35,,,,,
2022-11-10,dispersion_cb_triggered_dec128,8.285,0.066412,,,,,,,,,
2022-11-16,halt_triggered,,,6.0,-0.2052,100314.53,79730.51000000001,,,,,
2023-01-18,halt_triggered,,,6.0,-0.2014,100314.53,80109.17,,,,,
2023-01-27,halt_resumed,,,6.0,-0.1627,100314.53,83996.02,,,,,
2023-02-10,halt_triggered,,,6.0,-0.2132,100314.53,78924.48,,,,,
2023-02-15,,,,1.0,,,,CRDO,overnight_gap_down_44.9pct,10.67,,
2023-04-12,halt_triggered,,,6.0,-0.3195,100314.53,68264.69,,,,,
2023-06-13,halt_triggered,,,6.0,-0.4106,100314.53,59122.95,,,,,
2023-08-15,halt_triggered,,,6.0,-0.4567,100314.53,54505.14,,,,,
2023-10-17,halt_triggered,,,6.0,-0.4822,100314.53,51946.63,,,,,
2023-12-14,halt_resumed,,,6.0,-0.4647,100314.53,53700.89,,,,,
2023-12-15,halt_triggered,,,6.0,-0.4647,100314.53,53700.89,,,,,
2024-02-14,halt_triggered,,,6.0,-0.5006,100314.53,50093.65,,,,,
2024-04-16,halt_triggered,,,6.0,-0.5088,100314.53,49278.26,,,,,
2024-04-18,halt_resumed,,,6.0,-0.4909,100314.53,51071.37,,,,,
2024-04-19,halt_triggered,,,6.0,-0.5009,100314.53,50064.15,,,,,
2024-04-30,,,,1.0,,,,HLIT,overnight_gap_up_26.1pct,11.85,,
2024-06-20,halt_triggered,,,6.0,-0.5479,100314.53,45353.4,,,,,
2024-08-20,halt_triggered,,,6.0,-0.5697,100314.53,43169.37,,,,,
2024-10-22,halt_triggered,,,6.0,-0.5613,100314.53,44007.51,,,,,
2024-10-29,,,,1.0,,,,HLIT,overnight_gap_down_26.2pct,10.93,,
2024-12-24,halt_triggered,,,6.0,-0.5553,100314.53,44610.85,,,,,
2025-02-03,halt_resumed,,,6.0,-0.5349,100314.53,46655.31,,,,,
2025-02-03,dispersion_cb_triggered_dec128,4.2623,0.080473,,,,,,,,,
2025-02-04,halt_triggered,,,6.0,-0.5349,100314.53,46655.31,,,,,
2025-02-06,halt_resumed,,,6.0,-0.458,100314.53,54370.92,,,,,
2025-02-07,,,,1.0,,,,TNXP,overnight_gap_up_22.0pct,13.71,,
2025-02-07,halt_triggered,,,6.0,-0.4585,100314.53,54317.65,,,,,
2025-02-13,halt_resumed,,,6.0,-0.4435,100314.53,55826.77,,,,,
2025-02-14,halt_triggered,,,6.0,-0.4435,100314.53,55826.77,,,,,
2025-03-05,halt_resumed,,,6.0,-0.4144,100314.53,58744.75,,,,,
2025-03-05,dispersion_cb_triggered_dec128,8.21,0.101864,,,,,,,,,
2025-03-06,halt_triggered,,,6.0,-0.4144,100314.53,58744.75,,,,,
2025-04-04,,,,5.0,,,,SPY,vix_crisis_45.3,,tighten_stop,582.2834999999999
2025-04-04,,,,5.0,,,,DTE,vix_crisis_45.3,,tighten_stop,132.5155
2025-04-04,,,,5.0,,,,RTX,vix_crisis_45.3,,tighten_stop,128.87699999999998
2025-04-04,,,,5.0,,,,FOXA,vix_crisis_45.3,,tighten_stop,55.1
2025-04-04,,,,5.0,,,,TEX,vix_crisis_45.3,,tighten_stop,37.6215
2025-04-04,,,,5.0,,,,TMUS,vix_crisis_45.3,,tighten_stop,259.1885
2025-04-04,,,,5.0,,,,PBF,vix_crisis_45.3,,tighten_stop,17.535
2025-04-04,halt_resumed,,,6.0,-0.3278,100314.53,67430.14,,,,,
2025-04-07,,,,5.0,,,,TEX,vix_crisis_47.0,,tighten_stop,35.889
2025-04-07,,,,5.0,,,,PBF,vix_crisis_47.0,,tighten_stop,15.75
2025-04-07,halt_triggered,,,6.0,-0.3278,100314.53,67430.14,,,,,
2025-04-08,,,,5.0,,,,TEX,vix_crisis_52.3,,tighten_stop,34.272000000000006
2025-04-08,,,,5.0,,,,PBF,vix_crisis_52.3,,tighten_stop,15.277500000000002
2025-04-08,halt_resumed,,,6.0,-0.2939,100314.53,70832.7,,,,,
2025-04-09,halt_triggered,,,6.0,-0.3182,100314.53,68398.35,,,,,
2025-04-10,,,,5.0,,,,XLB,vix_crisis_40.7,,tighten_stop,38.743425
2025-06-10,halt_triggered,,,6.0,-0.3259,100314.53,67626.39,,,,,
2025-06-26,,,,1.0,,,,ALT,overnight_gap_down_61.3pct,2.98,,
2025-08-12,halt_triggered,,,6.0,-0.377,100314.53,62494.97,,,,,
2025-10-14,halt_triggered,,,6.0,-0.4644,100314.53,53725.9,,,,,
2025-11-06,,,,1.0,,,,PLNT,overnight_gap_up_12.7pct,103.35,,
2025-12-16,halt_triggered,,,6.0,-0.4902,100314.53,51136.69,,,,,
2025-12-19,halt_resumed,,,6.0,-0.474,100314.53,52770.27,,,,,
2025-12-22,halt_triggered,,,6.0,-0.474,100314.53,52770.27,,,,,
2026-02-23,halt_triggered,,,6.0,-0.4921,100314.53,50947.01,,,,,
2026-04-22,halt_resumed,,,6.0,-0.4625,100314.53,53918.86,,,,,
2026-04-23,halt_triggered,,,6.0,-0.4625,100314.53,53918.86,,,,,
2022-05-09,dispersion_cb_triggered_dec128,3.1898,0.050089,,,,,,,,,
2022-06-22,dispersion_cb_triggered_dec128,4.0135,0.062329,,,,,,,,,
2022-07-01,dispersion_cb_triggered_dec128,7.3072,0.108702,,,,,,,,,
2022-09-01,dispersion_cb_triggered_dec128,6.0694,0.069715,,,,,,,,,
2022-11-03,halt_triggered,,,6.0,-0.2088,103165.5,81628.98,,,,,
2022-12-13,halt_resumed,,,6.0,-0.1872,103165.5,83856.2,,,,,
2022-12-20,,,,1.0,,,,QS,overnight_gap_up_13.0pct,6.61,,
2022-12-29,halt_triggered,,,6.0,-0.2069,103165.5,81816.33,,,,,
2023-02-28,halt_triggered,,,6.0,-0.2156,103165.5,80918.48,,,,,
2023-05-02,halt_triggered,,,6.0,-0.217,103165.5,80776.69,,,,,
2023-07-05,halt_triggered,,,6.0,-0.2738,103165.5,74922.94,,,,,
2023-09-06,halt_triggered,,,6.0,-0.2853,103165.5,73727.45999999999,,,,,
2023-11-07,halt_triggered,,,6.0,-0.2811,103165.5,74167.93,,,,,
2024-01-09,halt_triggered,,,6.0,-0.7029,103165.5,30647.39,,,,,
2024-01-29,halt_resumed,,,6.0,-0.6915,103165.5,31827.85000000001,,,,,
2024-01-30,halt_triggered,,,6.0,-0.6915,103165.5,31827.85000000001,,,,,
2024-02-21,halt_resumed,,,6.0,-0.6761,103165.5,33418.16,,,,,
2024-02-22,halt_triggered,,,6.0,-0.6761,103165.5,33418.16,,,,,
2024-04-16,halt_resumed,,,6.0,-0.663,103165.5,34769.8,,,,,
2024-04-17,halt_triggered,,,6.0,-0.663,103165.5,34769.8,,,,,
2024-06-18,halt_triggered,,,6.0,-0.6981,103165.5,31149.89,,,,,
2024-08-02,halt_resumed,,,6.0,-0.6761,103165.5,33420.06,,,,,
2024-08-05,halt_triggered,,,6.0,-0.6821,103165.5,32801.14,,,,,
2024-10-07,halt_triggered,,,6.0,-0.6918,103165.5,31795.67,,,,,
2024-12-09,halt_triggered,,,6.0,-0.7016,103165.5,30788.47,,,,,
2025-02-04,halt_resumed,,,6.0,-0.674,103165.5,33630.92,,,,,
2025-02-04,dispersion_cb_triggered_dec128,3.1996,0.056,,,,,,,,,
2025-02-05,halt_triggered,,,6.0,-0.674,103165.5,33630.92,,,,,
2025-04-04,,,,5.0,,,,DUK,vix_crisis_45.3,,tighten_stop,117.8475
2025-04-04,,,,5.0,,,,SPY,vix_crisis_45.3,,tighten_stop,582.2834999999999
2025-04-04,,,,5.0,,,,ETR,vix_crisis_45.3,,tighten_stop,83.49549999999999
2025-04-04,,,,5.0,,,,SYK,vix_crisis_45.3,,tighten_stop,379.905
2025-04-04,,,,5.0,,,,D,vix_crisis_45.3,,tighten_stop,57.8835
2025-04-04,halt_resumed,,,6.0,-0.5827,103165.5,43053.93,,,,,
2025-04-04,dispersion_cb_triggered_dec128,5.7347,0.071938,,,,,,,,,
2025-04-07,,,,5.0,,,,DUK,vix_crisis_47.0,,tighten_stop,117.8475
2025-04-07,halt_triggered,,,6.0,-0.5643,103165.5,44948.23,,,,,
2025-06-09,halt_triggered,,,6.0,-0.5643,103165.5,44948.23,,,,,
2025-08-08,dispersion_cb_triggered_dec128,4.1582,0.067019,,,,,,,,,
2025-08-11,halt_triggered,,,6.0,-0.5643,103165.5,44948.23,,,,,
2025-10-10,dispersion_cb_triggered_dec128,3.9014,0.062256,,,,,,,,,
2025-10-13,halt_triggered,,,6.0,-0.5643,103165.5,44948.23,,,,,
2025-12-15,halt_triggered,,,6.0,-0.5643,103165.5,44948.23,,,,,
2026-02-13,dispersion_cb_triggered_dec128,3.141,0.069738,,,,,,,,,
2026-02-17,halt_triggered,,,6.0,-0.5935,103165.5,41933.73,,,,,
2026-04-20,dispersion_cb_triggered_dec128,3.6389,0.055176,,,,,,,,,
2026-04-21,halt_triggered,,,6.0,-0.5936,103165.5,41925.73,,,,,
2022-07-27,halt_triggered,,,6.0,-0.2062,106984.64,84926.44,,,,,
2022-09-27,halt_triggered,,,6.0,-0.2157,106984.64,83911.08,,,,,
2022-11-29,halt_triggered,,,6.0,-0.233,106984.64,82054.34,,,,,
2023-01-31,halt_triggered,,,6.0,-0.2628,106984.64,78868.32,,,,,
2023-04-04,halt_triggered,,,6.0,-0.2515,106984.64,80073.36,,,,,
2023-06-06,halt_triggered,,,6.0,-0.2569,106984.64,79503.01,,,,,
2023-08-08,halt_triggered,,,6.0,-0.2603,106984.64,79136.3,,,,,
2023-10-10,halt_triggered,,,6.0,-0.2926,106984.64,75675.91,,,,,
2023-10-31,halt_resumed,,,6.0,-0.2633,106984.64,78816.09,,,,,
2023-11-01,halt_triggered,,,6.0,-0.2486,106984.64,80386.08,,,,,
2023-12-11,halt_resumed,,,6.0,-0.2196,106984.64,83489.83,,,,,
2023-12-12,halt_triggered,,,6.0,-0.2196,106984.64,83489.83,,,,,
2024-02-13,halt_triggered,,,6.0,-0.2353,106984.64,81814.4,,,,,
2024-03-15,halt_resumed,,,6.0,-0.1726,106984.64,88519.22,,,,,
2024-03-27,halt_triggered,,,6.0,-0.2008,106984.64,85497.66,,,,,
2024-04-18,halt_resumed,,,6.0,-0.1772,106984.64,88022.12,,,,,
2024-05-01,dispersion_cb_triggered_dec128,3.7846,0.048176,,,,,,,,,
2024-06-07,halt_triggered,,,6.0,-0.2036,106984.64,85199.98,,,,,
2024-07-18,halt_resumed,,,6.0,-0.1805,106984.64,87670.57,,,,,
2024-07-31,,,,1.0,,,,LNTH,overnight_gap_down_16.4pct,91.77,,
2024-07-31,dispersion_cb_triggered_dec128,3.5044,0.062945,,,,,,,,,
2024-09-09,dispersion_cb_triggered_dec128,9.3347,0.081018,,,,,,,,,
2024-09-18,halt_triggered,,,6.0,-0.2027,106984.64,85303.27,,,,,
2024-11-19,halt_triggered,,,6.0,-0.2062,106984.64,84929.69,,,,,
2024-12-02,halt_resumed,,,6.0,-0.1666,106984.64,89165.26,,,,,
2024-12-13,halt_triggered,,,6.0,-0.2006,106984.64,85525.41,,,,,
2024-12-30,halt_resumed,,,6.0,-0.1664,106984.64,89178.54,,,,,
2025-01-27,halt_triggered,,,6.0,-0.2013,106984.64,85449.95999999999,,,,,
2025-02-14,,,,1.0,,,,DVA,overnight_gap_down_13.0pct,154.0,,
2025-02-18,halt_resumed,,,6.0,-0.1733,106984.64,88442.83,,,,,
2025-03-26,halt_triggered,,,6.0,-0.2013,106984.64,85444.92,,,,,
2025-04-04,,,,5.0,,,,XLF,vix_crisis_45.3,,tighten_stop,49.5805
2025-04-04,,,,5.0,,,,PPL,vix_crisis_45.3,,tighten_stop,34.418499999999995
2025-04-04,,,,5.0,,,,SPY,vix_crisis_45.3,,tighten_stop,582.2834999999999
2025-04-04,,,,5.0,,,,CMS,vix_crisis_45.3,,tighten_stop,71.7345
2025-04-04,,,,5.0,,,,ORLY,vix_crisis_45.3,,tighten_stop,91.3197
