strategy,regime,sector,verdict,gates_passed,n_trades,gate_1_sample_size_value,gate_1_sample_size_passed,gate_2_bonferroni_value,gate_2_bonferroni_passed
macd_fast_crossover,neutral,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,
macd_fast_crossover,neutral,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,
macd_fast_crossover,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,
macd_fast_crossover,neutral,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,
monthly_bias_momentum_long,bear,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,
monthly_bias_momentum_long,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,7,7,False,,
monthly_bias_momentum_long,bear,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,
monthly_bias_momentum_long,bear,Energy,INSUFFICIENT_SAMPLE,0,5,5,False,,
monthly_bias_momentum_long,bear,Financials,INSUFFICIENT_SAMPLE,0,3,3,False,,
monthly_bias_momentum_long,bear,Health Care,INSUFFICIENT_SAMPLE,0,8,8,False,,
monthly_bias_momentum_long,bear,Industrials,INSUFFICIENT_SAMPLE,0,5,5,False,,
monthly_bias_momentum_long,bear,Information Technology,INSUFFICIENT_SAMPLE,0,7,7,False,,
monthly_bias_momentum_long,bear,Materials,INSUFFICIENT_SAMPLE,0,3,3,False,,
monthly_bias_momentum_long,bear,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,
monthly_bias_momentum_long,bear,Unknown,INSUFFICIENT_SAMPLE,0,5,5,False,,
monthly_bias_momentum_long,bear,Utilities,INSUFFICIENT_SAMPLE,0,2,2,False,,
monthly_bias_momentum_long,bull,Broad Market,INSUFFICIENT_SAMPLE,0,1,1,False,,
monthly_bias_momentum_long,bull,Communication Services,INSUFFICIENT_SAMPLE,0,5,5,False,,
monthly_bias_momentum_long,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,10,10,False,,
monthly_bias_momentum_long,bull,Energy,INSUFFICIENT_SAMPLE,0,17,17,False,,
monthly_bias_momentum_long,bull,Financials,INSUFFICIENT_SAMPLE,0,26,26,False,,
monthly_bias_momentum_long,bull,Health Care,FAIL_GATE_2_BONFERRONI,1,47,47,True,1.0,False
monthly_bias_momentum_long,bull,Industrials,INSUFFICIENT_SAMPLE,0,27,27,False,,
monthly_bias_momentum_long,bull,Information Technology,FAIL_GATE_2_BONFERRONI,1,54,54,True,1.0,False
monthly_bias_momentum_long,bull,Materials,INSUFFICIENT_SAMPLE,0,14,14,False,,
monthly_bias_momentum_long,bull,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,
monthly_bias_momentum_long,bull,Unknown,INSUFFICIENT_SAMPLE,0,3,3,False,,
monthly_bias_momentum_long,bull,Utilities,INSUFFICIENT_SAMPLE,0,8,8,False,,
monthly_bias_momentum_long,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,
monthly_bias_momentum_long,neutral,Energy,INSUFFICIENT_SAMPLE,0,2,2,False,,
monthly_bias_momentum_long,neutral,Financials,INSUFFICIENT_SAMPLE,0,5,5,False,,
monthly_bias_momentum_long,neutral,Health Care,INSUFFICIENT_SAMPLE,0,4,4,False,,
monthly_bias_momentum_long,neutral,Industrials,INSUFFICIENT_SAMPLE,0,3,3,False,,
monthly_bias_momentum_long,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,4,4,False,,
monthly_bias_momentum_long,neutral,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,
morning_star,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,2,2,False,,
morning_star,bear,Consumer Staples,INSUFFICIENT_SAMPLE,0,2,2,False,,
morning_star,bear,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,
morning_star,bear,Health Care,INSUFFICIENT_SAMPLE,0,3,3,False,,
morning_star,bear,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,
morning_star,bear,Information Technology,INSUFFICIENT_SAMPLE,0,2,2,False,,
morning_star,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,
morning_star,bull,Energy,INSUFFICIENT_SAMPLE,0,2,2,False,,
morning_star,bull,Financials,INSUFFICIENT_SAMPLE,0,4,4,False,,
morning_star,bull,Health Care,INSUFFICIENT_SAMPLE,0,5,5,False,,
morning_star,bull,Industrials,INSUFFICIENT_SAMPLE,0,3,3,False,,
morning_star,bull,Information Technology,INSUFFICIENT_SAMPLE,0,9,9,False,,
morning_star,bull,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,
morning_star,neutral,Unknown,INSUFFICIENT_SAMPLE,0,2,2,False,,
orb_stocks_in_play_long,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,2,2,False,,
orb_stocks_in_play_long,bear,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,
orb_stocks_in_play_long,bear,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,
orb_stocks_in_play_long,bear,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,
orb_stocks_in_play_long,bear,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,
orb_stocks_in_play_long,bear,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,
orb_stocks_in_play_long,bull,Communication Services,INSUFFICIENT_SAMPLE,0,2,2,False,,
orb_stocks_in_play_long,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,3,3,False,,
orb_stocks_in_play_long,bull,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,
orb_stocks_in_play_long,bull,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,
orb_stocks_in_play_long,bull,Health Care,INSUFFICIENT_SAMPLE,0,8,8,False,,
orb_stocks_in_play_long,bull,Industrials,INSUFFICIENT_SAMPLE,0,4,4,False,,
orb_stocks_in_play_long,bull,Information Technology,INSUFFICIENT_SAMPLE,0,8,8,False,,
orb_stocks_in_play_long,bull,Unknown,INSUFFICIENT_SAMPLE,0,2,2,False,,
orb_stocks_in_play_long,bull,Utilities,INSUFFICIENT_SAMPLE,0,2,2,False,,
orb_stocks_in_play_long,neutral,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,
orb_stocks_in_play_long,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,
orb_stocks_in_play_short,bear,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,
orb_stocks_in_play_short,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,4,4,False,,
orb_stocks_in_play_short,bear,Financials,INSUFFICIENT_SAMPLE,0,2,2,False,,
orb_stocks_in_play_short,bear,Health Care,INSUFFICIENT_SAMPLE,0,4,4,False,,
orb_stocks_in_play_short,bear,Industrials,INSUFFICIENT_SAMPLE,0,3,3,False,,
orb_stocks_in_play_short,bear,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,
orb_stocks_in_play_short,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,4,4,False,,
orb_stocks_in_play_short,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,
orb_stocks_in_play_short,bull,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,
orb_stocks_in_play_short,bull,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,
orb_stocks_in_play_short,bull,Health Care,INSUFFICIENT_SAMPLE,0,8,8,False,,
orb_stocks_in_play_short,bull,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,
orb_stocks_in_play_short,bull,Information Technology,INSUFFICIENT_SAMPLE,0,5,5,False,,
orb_stocks_in_play_short,bull,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,
orb_stocks_in_play_short,neutral,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,
pairs_mean_reversion_long,bear,Communication Services,INSUFFICIENT_SAMPLE,0,3,3,False,,
pairs_mean_reversion_long,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,15,15,False,,
pairs_mean_reversion_long,bear,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,
pairs_mean_reversion_long,bear,Energy,INSUFFICIENT_SAMPLE,0,3,3,False,,
pairs_mean_reversion_long,bear,Financials,INSUFFICIENT_SAMPLE,0,12,12,False,,
pairs_mean_reversion_long,bear,Health Care,INSUFFICIENT_SAMPLE,0,9,9,False,,
pairs_mean_reversion_long,bear,Industrials,INSUFFICIENT_SAMPLE,0,18,18,False,,
pairs_mean_reversion_long,bear,Information Technology,INSUFFICIENT_SAMPLE,0,11,11,False,,
pairs_mean_reversion_long,bear,Materials,INSUFFICIENT_SAMPLE,0,5,5,False,,
pairs_mean_reversion_long,bear,Real Estate,INSUFFICIENT_SAMPLE,0,5,5,False,,
pairs_mean_reversion_long,bear,Utilities,INSUFFICIENT_SAMPLE,0,2,2,False,,
pairs_mean_reversion_long,bull,Communication Services,INSUFFICIENT_SAMPLE,0,2,2,False,,
pairs_mean_reversion_long,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,14,14,False,,
pairs_mean_reversion_long,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,9,9,False,,
pairs_mean_reversion_long,bull,Energy,INSUFFICIENT_SAMPLE,0,10,10,False,,
pairs_mean_reversion_long,bull,Financials,INSUFFICIENT_SAMPLE,0,12,12,False,,
pairs_mean_reversion_long,bull,Health Care,INSUFFICIENT_SAMPLE,0,16,16,False,,
pairs_mean_reversion_long,bull,Industrials,INSUFFICIENT_SAMPLE,0,14,14,False,,
pairs_mean_reversion_long,bull,Information Technology,INSUFFICIENT_SAMPLE,0,26,26,False,,
pairs_mean_reversion_long,bull,Materials,INSUFFICIENT_SAMPLE,0,7,7,False,,
pairs_mean_reversion_long,bull,Real Estate,INSUFFICIENT_SAMPLE,0,7,7,False,,
pairs_mean_reversion_long,bull,Utilities,INSUFFICIENT_SAMPLE,0,3,3,False,,
pairs_mean_reversion_long,neutral,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,
pairs_mean_reversion_long,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,4,4,False,,
pairs_mean_reversion_long,neutral,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,
pairs_mean_reversion_long,neutral,Health Care,INSUFFICIENT_SAMPLE,0,2,2,False,,
pairs_mean_reversion_long,neutral,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,
pairs_mean_reversion_long,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,3,3,False,,
pairs_mean_reversion_long,neutral,Real Estate,INSUFFICIENT_SAMPLE,0,3,3,False,,
pairs_mean_reversion_short,bear,Communication Services,INSUFFICIENT_SAMPLE,0,2,2,False,,
pairs_mean_reversion_short,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,5,5,False,,
pairs_mean_reversion_short,bear,Financials,INSUFFICIENT_SAMPLE,0,3,3,False,,
pairs_mean_reversion_short,bear,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,
pairs_mean_reversion_short,bear,Industrials,INSUFFICIENT_SAMPLE,0,6,6,False,,
pairs_mean_reversion_short,bear,Information Technology,INSUFFICIENT_SAMPLE,0,6,6,False,,
pairs_mean_reversion_short,bear,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,
pairs_mean_reversion_short,bear,Real Estate,INSUFFICIENT_SAMPLE,0,3,3,False,,
pairs_mean_reversion_short,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,3,3,False,,
pairs_mean_reversion_short,bull,Health Care,INSUFFICIENT_SAMPLE,0,2,2,False,,
pairs_mean_reversion_short,bull,Industrials,INSUFFICIENT_SAMPLE,0,5,5,False,,
pairs_mean_reversion_short,bull,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,
pairs_mean_reversion_short,bull,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,
pairs_mean_reversion_short,bull,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,
pairs_mean_reversion_short,neutral,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,
pairs_mean_reversion_short,neutral,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,
parabolic_sar_flip,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,4,4,False,,
parabolic_sar_flip,bear,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,
parabolic_sar_flip,bear,Financials,INSUFFICIENT_SAMPLE,0,3,3,False,,
parabolic_sar_flip,bear,Health Care,INSUFFICIENT_SAMPLE,0,3,3,False,,
parabolic_sar_flip,bear,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,
parabolic_sar_flip,bear,Information Technology,INSUFFICIENT_SAMPLE,0,3,3,False,,
parabolic_sar_flip,bear,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,
parabolic_sar_flip,bull,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,
parabolic_sar_flip,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,5,5,False,,
parabolic_sar_flip,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,
parabolic_sar_flip,bull,Energy,INSUFFICIENT_SAMPLE,0,3,3,False,,
parabolic_sar_flip,bull,Health Care,INSUFFICIENT_SAMPLE,0,4,4,False,,
parabolic_sar_flip,bull,Industrials,INSUFFICIENT_SAMPLE,0,4,4,False,,
parabolic_sar_flip,bull,Information Technology,INSUFFICIENT_SAMPLE,0,10,10,False,,
parabolic_sar_flip,bull,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,
parabolic_sar_flip,neutral,Health Care,INSUFFICIENT_SAMPLE,0,2,2,False,,
parabolic_sar_flip,neutral,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,
parabolic_sar_flip,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,2,2,False,,
pead_long,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,7,7,False,,
pead_long,bear,Health Care,INSUFFICIENT_SAMPLE,0,6,6,False,,
pead_long,bear,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,
pead_long,bear,Information Technology,INSUFFICIENT_SAMPLE,0,10,10,False,,
pead_long,bear,Materials,INSUFFICIENT_SAMPLE,0,5,5,False,,
pead_long,bear,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,
pead_long,bull,Communication Services,INSUFFICIENT_SAMPLE,0,4,4,False,,
pead_long,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,4,4,False,,
pead_long,bull,Energy,INSUFFICIENT_SAMPLE,0,3,3,False,,
pead_long,bull,Financials,INSUFFICIENT_SAMPLE,0,5,5,False,,
pead_long,bull,Health Care,INSUFFICIENT_SAMPLE,0,21,21,False,,
pead_long,bull,Industrials,INSUFFICIENT_SAMPLE,0,7,7,False,,
pead_long,bull,Information Technology,INSUFFICIENT_SAMPLE,0,11,11,False,,
pead_long,bull,Unknown,INSUFFICIENT_SAMPLE,0,5,5,False,,
pead_long,bull,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,
pead_long,neutral,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,
pead_long,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,4,4,False,,
pead_long,neutral,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,
pead_long,neutral,Health Care,INSUFFICIENT_SAMPLE,0,4,4,False,,
pead_long,neutral,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,
pead_long,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,3,3,False,,
pead_short,bear,Communication Services,INSUFFICIENT_SAMPLE,0,3,3,False,,
pead_short,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,3,3,False,,
pead_short,bear,Consumer Staples,INSUFFICIENT_SAMPLE,0,2,2,False,,
pead_short,bear,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,
pead_short,bear,Financials,INSUFFICIENT_SAMPLE,0,5,5,False,,
pead_short,bear,Health Care,INSUFFICIENT_SAMPLE,0,7,7,False,,
pead_short,bear,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,
pead_short,bear,Information Technology,INSUFFICIENT_SAMPLE,0,6,6,False,,
pead_short,bear,Materials,INSUFFICIENT_SAMPLE,0,2,2,False,,
pead_short,bull,Communication Services,INSUFFICIENT_SAMPLE,0,3,3,False,,
pead_short,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,5,5,False,,
pead_short,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,
pead_short,bull,Energy,INSUFFICIENT_SAMPLE,0,3,3,False,,
pead_short,bull,Financials,INSUFFICIENT_SAMPLE,0,9,9,False,,
pead_short,bull,Health Care,INSUFFICIENT_SAMPLE,0,20,20,False,,
pead_short,bull,Industrials,INSUFFICIENT_SAMPLE,0,9,9,False,,
pead_short,bull,Information Technology,INSUFFICIENT_SAMPLE,0,9,9,False,,
pead_short,bull,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,
pead_short,bull,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,
pead_short,bull,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,
pead_short,bull,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,
pead_short,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,
pead_short,neutral,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,
pead_short,neutral,Health Care,INSUFFICIENT_SAMPLE,0,2,2,False,,
pead_short,neutral,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,
pead_short,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,
pead_with_insider_confirmation_long,bull,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,
pivot_r1_breakout,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,2,2,False,,
pivot_r1_breakout,bear,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,
pivot_r1_breakout,bear,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,
pivot_r1_breakout,bull,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,
pivot_r1_breakout,bull,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,
pivot_r1_breakout,bull,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,
pivot_r1_breakout,bull,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,
pivot_r1_breakout,neutral,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,
pivot_r1_breakout,neutral,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,
pivot_r1_breakout,neutral,Utilities,INSUFFICIENT_SAMPLE,0,2,2,False,,
pivot_r2_continuation,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,
pivot_s1_bounce,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,3,3,False,,
pivot_s1_bounce,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,
pivot_s1_bounce,bull,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,
pivot_s1_bounce,bull,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,
pivot_s1_bounce,bull,Materials,INSUFFICIENT_SAMPLE,0,2,2,False,,
pivot_s1_bounce,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,
pivot_s1_bounce,neutral,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,
pivot_s1_bounce,neutral,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,
pivot_s3_capitulation,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,
pivot_s3_capitulation,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,
po3_bearish,bear,Communication Services,INSUFFICIENT_SAMPLE,0,6,6,False,,
po3_bearish,bear,Consumer Discretionary,FAIL_GATE_2_BONFERRONI,1,31,31,True,1.0,False
po3_bearish,bear,Consumer Staples,INSUFFICIENT_SAMPLE,0,4,4,False,,
po3_bearish,bear,Energy,INSUFFICIENT_SAMPLE,0,7,7,False,,
po3_bearish,bear,Financials,INSUFFICIENT_SAMPLE,0,11,11,False,,
po3_bearish,bear,Fixed Income,INSUFFICIENT_SAMPLE,0,1,1,False,,
po3_bearish,bear,Health Care,FAIL_GATE_2_BONFERRONI,1,31,31,True,1.0,False
po3_bearish,bear,Industrials,INSUFFICIENT_SAMPLE,0,21,21,False,,
po3_bearish,bear,Information Technology,INSUFFICIENT_SAMPLE,0,26,26,False,,
po3_bearish,bear,Materials,INSUFFICIENT_SAMPLE,0,8,8,False,,
po3_bearish,bear,Real Estate,INSUFFICIENT_SAMPLE,0,4,4,False,,
po3_bearish,bear,Unknown,INSUFFICIENT_SAMPLE,0,12,12,False,,
po3_bearish,bear,Utilities,INSUFFICIENT_SAMPLE,0,5,5,False,,
po3_bearish,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,26,26,False,,
po3_bearish,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,5,5,False,,
po3_bearish,bull,Energy,INSUFFICIENT_SAMPLE,0,11,11,False,,
po3_bearish,bull,Financials,INSUFFICIENT_SAMPLE,0,6,6,False,,
po3_bearish,bull,Health Care,INSUFFICIENT_SAMPLE,0,28,28,False,,
po3_bearish,bull,Industrials,FAIL_GATE_2_BONFERRONI,1,31,31,True,1.0,False
po3_bearish,bull,Information Technology,FAIL_GATE_2_BONFERRONI,1,34,34,True,1.0,False
po3_bearish,bull,Materials,INSUFFICIENT_SAMPLE,0,11,11,False,,
po3_bearish,bull,Real Estate,INSUFFICIENT_SAMPLE,0,4,4,False,,
po3_bearish,bull,Unknown,INSUFFICIENT_SAMPLE,0,4,4,False,,
po3_bearish,bull,Utilities,INSUFFICIENT_SAMPLE,0,3,3,False,,
po3_bearish,neutral,Communication Services,INSUFFICIENT_SAMPLE,0,3,3,False,,
po3_bearish,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,5,5,False,,
po3_bearish,neutral,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,
po3_bearish,neutral,Energy,INSUFFICIENT_SAMPLE,0,2,2,False,,
po3_bearish,neutral,Financials,INSUFFICIENT_SAMPLE,0,3,3,False,,
po3_bearish,neutral,Health Care,INSUFFICIENT_SAMPLE,0,9,9,False,,
po3_bearish,neutral,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,
po3_bearish,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,12,12,False,,
po3_bullish,bear,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,
po3_bullish,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,6,6,False,,
po3_bullish,bear,Energy,INSUFFICIENT_SAMPLE,0,7,7,False,,
po3_bullish,bear,Financials,INSUFFICIENT_SAMPLE,0,4,4,False,,
po3_bullish,bear,Health Care,INSUFFICIENT_SAMPLE,0,12,12,False,,
po3_bullish,bear,Industrials,INSUFFICIENT_SAMPLE,0,4,4,False,,
po3_bullish,bear,Information Technology,INSUFFICIENT_SAMPLE,0,11,11,False,,
po3_bullish,bear,Materials,INSUFFICIENT_SAMPLE,0,2,2,False,,
po3_bullish,bear,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,
po3_bullish,bear,Unknown,INSUFFICIENT_SAMPLE,0,7,7,False,,
po3_bullish,bear,Utilities,INSUFFICIENT_SAMPLE,0,3,3,False,,
po3_bullish,bull,Broad Market,INSUFFICIENT_SAMPLE,0,1,1,False,,
po3_bullish,bull,Communication Services,INSUFFICIENT_SAMPLE,0,6,6,False,,
po3_bullish,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,11,11,False,,
po3_bullish,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,
po3_bullish,bull,Energy,INSUFFICIENT_SAMPLE,0,14,14,False,,
po3_bullish,bull,Financials,INSUFFICIENT_SAMPLE,0,16,16,False,,
po3_bullish,bull,Health Care,FAIL_GATE_2_BONFERRONI,1,40,40,True,1.0,False
po3_bullish,bull,Industrials,INSUFFICIENT_SAMPLE,0,25,25,False,,
po3_bullish,bull,Information Technology,FAIL_GATE_2_BONFERRONI,1,63,63,True,1.0,False
po3_bullish,bull,Materials,INSUFFICIENT_SAMPLE,0,5,5,False,,
po3_bullish,bull,Real Estate,INSUFFICIENT_SAMPLE,0,2,2,False,,
po3_bullish,bull,Unknown,INSUFFICIENT_SAMPLE,0,8,8,False,,
po3_bullish,bull,Utilities,INSUFFICIENT_SAMPLE,0,9,9,False,,
po3_bullish,neutral,Broad Market,INSUFFICIENT_SAMPLE,0,2,2,False,,
po3_bullish,neutral,Communication Services,INSUFFICIENT_SAMPLE,0,2,2,False,,
po3_bullish,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,4,4,False,,
po3_bullish,neutral,Consumer Staples,INSUFFICIENT_SAMPLE,0,7,7,False,,
po3_bullish,neutral,Energy,INSUFFICIENT_SAMPLE,0,4,4,False,,
po3_bullish,neutral,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,
po3_bullish,neutral,Health Care,INSUFFICIENT_SAMPLE,0,14,14,False,,
po3_bullish,neutral,Industrials,INSUFFICIENT_SAMPLE,0,6,6,False,,
po3_bullish,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,15,15,False,,
po3_bullish,neutral,Materials,INSUFFICIENT_SAMPLE,0,3,3,False,,
po3_bullish,neutral,Unknown,INSUFFICIENT_SAMPLE,0,6,6,False,,
po3_bullish,neutral,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,
po3_htf_aligned_long,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,3,3,False,,
po3_htf_aligned_long,bear,Financials,INSUFFICIENT_SAMPLE,0,2,2,False,,
po3_htf_aligned_long,bear,Health Care,INSUFFICIENT_SAMPLE,0,2,2,False,,
po3_htf_aligned_long,bear,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,
po3_htf_aligned_long,bear,Information Technology,INSUFFICIENT_SAMPLE,0,3,3,False,,
po3_htf_aligned_long,bull,Communication Services,INSUFFICIENT_SAMPLE,0,2,2,False,,
po3_htf_aligned_long,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,6,6,False,,
po3_htf_aligned_long,bull,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,
po3_htf_aligned_long,bull,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,
po3_htf_aligned_long,bull,Health Care,INSUFFICIENT_SAMPLE,0,5,5,False,,
po3_htf_aligned_long,bull,Industrials,INSUFFICIENT_SAMPLE,0,6,6,False,,
po3_htf_aligned_long,bull,Information Technology,INSUFFICIENT_SAMPLE,0,2,2,False,,
po3_htf_aligned_long,bull,Materials,INSUFFICIENT_SAMPLE,0,3,3,False,,
po3_htf_aligned_long,bull,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,
po3_htf_aligned_long,neutral,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,
po3_htf_aligned_long,neutral,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,
po3_htf_aligned_short,bear,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,
po3_htf_aligned_short,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,
po3_htf_aligned_short,bear,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,
po3_htf_aligned_short,bear,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,
po3_htf_aligned_short,bear,Unknown,INSUFFICIENT_SAMPLE,0,2,2,False,,
po3_htf_aligned_short,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,6,6,False,,
