strategy_name,direction,status,regime_affinity,exit_method
m_and_a_target_long,long,ACTIVE,all_regimes,smart_money_reversal
m_and_a_target_long,long,ACTIVE,all_regimes,smc_mitigation_zone
m_and_a_target_long,long,ACTIVE,all_regimes,time_stop_10d
m_and_a_target_long,long,ACTIVE,all_regimes,time_stop_20d
m_and_a_target_long,long,ACTIVE,all_regimes,trailing_10pct
m_and_a_target_long,long,ACTIVE,all_regimes,trailing_15pct
m_and_a_target_long,long,ACTIVE,all_regimes,trailing_5pct
macd_bullish_with_smart_money_long,long,ACTIVE,all_regimes,atr_trail_1x
macd_bullish_with_smart_money_long,long,ACTIVE,all_regimes,atr_trail_2x
macd_bullish_with_smart_money_long,long,ACTIVE,all_regimes,atr_trail_mae_conditional
macd_bullish_with_smart_money_long,long,ACTIVE,all_regimes,atr_trail_vix_conditional
macd_bullish_with_smart_money_long,long,ACTIVE,all_regimes,break_even_at_1r
macd_bullish_with_smart_money_long,long,ACTIVE,all_regimes,breakeven_plus_trail
macd_bullish_with_smart_money_long,long,ACTIVE,all_regimes,chandelier_3x
macd_bullish_with_smart_money_long,long,ACTIVE,all_regimes,class_time_stop
macd_bullish_with_smart_money_long,long,ACTIVE,all_regimes,earnings_blackout
macd_bullish_with_smart_money_long,long,ACTIVE,all_regimes,fixed_4r_2r
macd_bullish_with_smart_money_long,long,ACTIVE,all_regimes,hybrid_50pct_target
macd_bullish_with_smart_money_long,long,ACTIVE,all_regimes,ma_exit_ema9
macd_bullish_with_smart_money_long,long,ACTIVE,all_regimes,mfe_lockin_trail
macd_bullish_with_smart_money_long,long,ACTIVE,all_regimes,multi_tier_partial
macd_bullish_with_smart_money_long,long,ACTIVE,all_regimes,next_pivot_target
macd_bullish_with_smart_money_long,long,ACTIVE,all_regimes,r_multiple_2r
macd_bullish_with_smart_money_long,long,ACTIVE,all_regimes,r_multiple_3r
macd_bullish_with_smart_money_long,long,ACTIVE,all_regimes,regime_flip
macd_bullish_with_smart_money_long,long,ACTIVE,all_regimes,reverse_signal
macd_bullish_with_smart_money_long,long,ACTIVE,all_regimes,smart_money_reversal
macd_bullish_with_smart_money_long,long,ACTIVE,all_regimes,smc_mitigation_zone
macd_bullish_with_smart_money_long,long,ACTIVE,all_regimes,time_stop_10d
macd_bullish_with_smart_money_long,long,ACTIVE,all_regimes,time_stop_20d
macd_bullish_with_smart_money_long,long,ACTIVE,all_regimes,trailing_10pct
macd_bullish_with_smart_money_long,long,ACTIVE,all_regimes,trailing_15pct
macd_bullish_with_smart_money_long,long,ACTIVE,all_regimes,trailing_5pct
macd_crossover,dual,ACTIVE,all_regimes,atr_trail_1x
macd_crossover,dual,ACTIVE,all_regimes,atr_trail_2x
macd_crossover,dual,ACTIVE,all_regimes,atr_trail_mae_conditional
macd_crossover,dual,ACTIVE,all_regimes,atr_trail_vix_conditional
macd_crossover,dual,ACTIVE,all_regimes,break_even_at_1r
macd_crossover,dual,ACTIVE,all_regimes,breakeven_plus_trail
macd_crossover,dual,ACTIVE,all_regimes,chandelier_3x
macd_crossover,dual,ACTIVE,all_regimes,class_time_stop
macd_crossover,dual,ACTIVE,all_regimes,earnings_blackout
macd_crossover,dual,ACTIVE,all_regimes,fixed_4r_2r
macd_crossover,dual,ACTIVE,all_regimes,hybrid_50pct_target
macd_crossover,dual,ACTIVE,all_regimes,ma_exit_ema9
macd_crossover,dual,ACTIVE,all_regimes,mfe_lockin_trail
macd_crossover,dual,ACTIVE,all_regimes,multi_tier_partial
macd_crossover,dual,ACTIVE,all_regimes,next_pivot_target
macd_crossover,dual,ACTIVE,all_regimes,r_multiple_2r
macd_crossover,dual,ACTIVE,all_regimes,r_multiple_3r
macd_crossover,dual,ACTIVE,all_regimes,regime_flip
macd_crossover,dual,ACTIVE,all_regimes,reverse_signal
macd_crossover,dual,ACTIVE,all_regimes,smart_money_reversal
macd_crossover,dual,ACTIVE,all_regimes,smc_mitigation_zone
macd_crossover,dual,ACTIVE,all_regimes,time_stop_10d
macd_crossover,dual,ACTIVE,all_regimes,time_stop_20d
macd_crossover,dual,ACTIVE,all_regimes,trailing_10pct
macd_crossover,dual,ACTIVE,all_regimes,trailing_15pct
macd_crossover,dual,ACTIVE,all_regimes,trailing_5pct
macd_crossover_short,short,ACTIVE,"bear,crisis,neutral",atr_trail_1x
macd_crossover_short,short,ACTIVE,"bear,crisis,neutral",atr_trail_2x
macd_crossover_short,short,ACTIVE,"bear,crisis,neutral",atr_trail_mae_conditional
macd_crossover_short,short,ACTIVE,"bear,crisis,neutral",atr_trail_vix_conditional
macd_crossover_short,short,ACTIVE,"bear,crisis,neutral",break_even_at_1r
macd_crossover_short,short,ACTIVE,"bear,crisis,neutral",breakeven_plus_trail
macd_crossover_short,short,ACTIVE,"bear,crisis,neutral",chandelier_3x
macd_crossover_short,short,ACTIVE,"bear,crisis,neutral",class_time_stop
macd_crossover_short,short,ACTIVE,"bear,crisis,neutral",earnings_blackout
macd_crossover_short,short,ACTIVE,"bear,crisis,neutral",fixed_4r_2r
macd_crossover_short,short,ACTIVE,"bear,crisis,neutral",hybrid_50pct_target
macd_crossover_short,short,ACTIVE,"bear,crisis,neutral",ma_exit_ema9
macd_crossover_short,short,ACTIVE,"bear,crisis,neutral",mfe_lockin_trail
macd_crossover_short,short,ACTIVE,"bear,crisis,neutral",multi_tier_partial
macd_crossover_short,short,ACTIVE,"bear,crisis,neutral",next_pivot_target
macd_crossover_short,short,ACTIVE,"bear,crisis,neutral",r_multiple_2r
macd_crossover_short,short,ACTIVE,"bear,crisis,neutral",r_multiple_3r
macd_crossover_short,short,ACTIVE,"bear,crisis,neutral",regime_flip
macd_crossover_short,short,ACTIVE,"bear,crisis,neutral",reverse_signal
macd_crossover_short,short,ACTIVE,"bear,crisis,neutral",smart_money_reversal
macd_crossover_short,short,ACTIVE,"bear,crisis,neutral",smc_mitigation_zone
macd_crossover_short,short,ACTIVE,"bear,crisis,neutral",time_stop_10d
macd_crossover_short,short,ACTIVE,"bear,crisis,neutral",time_stop_20d
macd_crossover_short,short,ACTIVE,"bear,crisis,neutral",trailing_10pct
macd_crossover_short,short,ACTIVE,"bear,crisis,neutral",trailing_15pct
macd_crossover_short,short,ACTIVE,"bear,crisis,neutral",trailing_5pct
macd_fast_crossover,dual,ACTIVE,bull,atr_trail_1x
macd_fast_crossover,dual,ACTIVE,bull,atr_trail_2x
macd_fast_crossover,dual,ACTIVE,bull,atr_trail_mae_conditional
macd_fast_crossover,dual,ACTIVE,bull,atr_trail_vix_conditional
macd_fast_crossover,dual,ACTIVE,bull,break_even_at_1r
macd_fast_crossover,dual,ACTIVE,bull,breakeven_plus_trail
macd_fast_crossover,dual,ACTIVE,bull,chandelier_3x
macd_fast_crossover,dual,ACTIVE,bull,class_time_stop
macd_fast_crossover,dual,ACTIVE,bull,earnings_blackout
macd_fast_crossover,dual,ACTIVE,bull,fixed_4r_2r
macd_fast_crossover,dual,ACTIVE,bull,hybrid_50pct_target
macd_fast_crossover,dual,ACTIVE,bull,ma_exit_ema9
macd_fast_crossover,dual,ACTIVE,bull,mfe_lockin_trail
macd_fast_crossover,dual,ACTIVE,bull,multi_tier_partial
macd_fast_crossover,dual,ACTIVE,bull,next_pivot_target
macd_fast_crossover,dual,ACTIVE,bull,r_multiple_2r
macd_fast_crossover,dual,ACTIVE,bull,r_multiple_3r
macd_fast_crossover,dual,ACTIVE,bull,regime_flip
macd_fast_crossover,dual,ACTIVE,bull,reverse_signal
macd_fast_crossover,dual,ACTIVE,bull,smart_money_reversal
macd_fast_crossover,dual,ACTIVE,bull,smc_mitigation_zone
macd_fast_crossover,dual,ACTIVE,bull,time_stop_10d
macd_fast_crossover,dual,ACTIVE,bull,time_stop_20d
macd_fast_crossover,dual,ACTIVE,bull,trailing_10pct
macd_fast_crossover,dual,ACTIVE,bull,trailing_15pct
macd_fast_crossover,dual,ACTIVE,bull,trailing_5pct
macd_ichimoku,dual,ACTIVE,all_regimes,atr_trail_1x
macd_ichimoku,dual,ACTIVE,all_regimes,atr_trail_2x
macd_ichimoku,dual,ACTIVE,all_regimes,atr_trail_mae_conditional
macd_ichimoku,dual,ACTIVE,all_regimes,atr_trail_vix_conditional
macd_ichimoku,dual,ACTIVE,all_regimes,break_even_at_1r
macd_ichimoku,dual,ACTIVE,all_regimes,breakeven_plus_trail
macd_ichimoku,dual,ACTIVE,all_regimes,chandelier_3x
macd_ichimoku,dual,ACTIVE,all_regimes,class_time_stop
macd_ichimoku,dual,ACTIVE,all_regimes,earnings_blackout
macd_ichimoku,dual,ACTIVE,all_regimes,fixed_4r_2r
macd_ichimoku,dual,ACTIVE,all_regimes,hybrid_50pct_target
macd_ichimoku,dual,ACTIVE,all_regimes,ma_exit_ema9
macd_ichimoku,dual,ACTIVE,all_regimes,mfe_lockin_trail
macd_ichimoku,dual,ACTIVE,all_regimes,multi_tier_partial
macd_ichimoku,dual,ACTIVE,all_regimes,next_pivot_target
macd_ichimoku,dual,ACTIVE,all_regimes,r_multiple_2r
macd_ichimoku,dual,ACTIVE,all_regimes,r_multiple_3r
macd_ichimoku,dual,ACTIVE,all_regimes,regime_flip
macd_ichimoku,dual,ACTIVE,all_regimes,reverse_signal
macd_ichimoku,dual,ACTIVE,all_regimes,smart_money_reversal
macd_ichimoku,dual,ACTIVE,all_regimes,smc_mitigation_zone
macd_ichimoku,dual,ACTIVE,all_regimes,time_stop_10d
macd_ichimoku,dual,ACTIVE,all_regimes,time_stop_20d
macd_ichimoku,dual,ACTIVE,all_regimes,trailing_10pct
macd_ichimoku,dual,ACTIVE,all_regimes,trailing_15pct
macd_ichimoku,dual,ACTIVE,all_regimes,trailing_5pct
mfi_oversold,dual,ACTIVE,all_regimes,atr_trail_1x
mfi_oversold,dual,ACTIVE,all_regimes,atr_trail_2x
mfi_oversold,dual,ACTIVE,all_regimes,atr_trail_mae_conditional
mfi_oversold,dual,ACTIVE,all_regimes,atr_trail_vix_conditional
mfi_oversold,dual,ACTIVE,all_regimes,break_even_at_1r
mfi_oversold,dual,ACTIVE,all_regimes,breakeven_plus_trail
mfi_oversold,dual,ACTIVE,all_regimes,chandelier_3x
mfi_oversold,dual,ACTIVE,all_regimes,class_time_stop
mfi_oversold,dual,ACTIVE,all_regimes,earnings_blackout
mfi_oversold,dual,ACTIVE,all_regimes,fixed_4r_2r
mfi_oversold,dual,ACTIVE,all_regimes,hybrid_50pct_target
mfi_oversold,dual,ACTIVE,all_regimes,ma_exit_ema9
mfi_oversold,dual,ACTIVE,all_regimes,mfe_lockin_trail
mfi_oversold,dual,ACTIVE,all_regimes,multi_tier_partial
mfi_oversold,dual,ACTIVE,all_regimes,next_pivot_target
mfi_oversold,dual,ACTIVE,all_regimes,r_multiple_2r
mfi_oversold,dual,ACTIVE,all_regimes,r_multiple_3r
mfi_oversold,dual,ACTIVE,all_regimes,regime_flip
mfi_oversold,dual,ACTIVE,all_regimes,reverse_signal
mfi_oversold,dual,ACTIVE,all_regimes,smart_money_reversal
mfi_oversold,dual,ACTIVE,all_regimes,smc_mitigation_zone
mfi_oversold,dual,ACTIVE,all_regimes,time_stop_10d
mfi_oversold,dual,ACTIVE,all_regimes,time_stop_20d
mfi_oversold,dual,ACTIVE,all_regimes,trailing_10pct
mfi_oversold,dual,ACTIVE,all_regimes,trailing_15pct
mfi_oversold,dual,ACTIVE,all_regimes,trailing_5pct
mfi_oversold_with_smart_money_long,long,ACTIVE,all_regimes,atr_trail_1x
mfi_oversold_with_smart_money_long,long,ACTIVE,all_regimes,atr_trail_2x
mfi_oversold_with_smart_money_long,long,ACTIVE,all_regimes,atr_trail_mae_conditional
mfi_oversold_with_smart_money_long,long,ACTIVE,all_regimes,atr_trail_vix_conditional
mfi_oversold_with_smart_money_long,long,ACTIVE,all_regimes,break_even_at_1r
mfi_oversold_with_smart_money_long,long,ACTIVE,all_regimes,breakeven_plus_trail
mfi_oversold_with_smart_money_long,long,ACTIVE,all_regimes,chandelier_3x
mfi_oversold_with_smart_money_long,long,ACTIVE,all_regimes,class_time_stop
mfi_oversold_with_smart_money_long,long,ACTIVE,all_regimes,earnings_blackout
mfi_oversold_with_smart_money_long,long,ACTIVE,all_regimes,fixed_4r_2r
mfi_oversold_with_smart_money_long,long,ACTIVE,all_regimes,hybrid_50pct_target
mfi_oversold_with_smart_money_long,long,ACTIVE,all_regimes,ma_exit_ema9
mfi_oversold_with_smart_money_long,long,ACTIVE,all_regimes,mfe_lockin_trail
mfi_oversold_with_smart_money_long,long,ACTIVE,all_regimes,multi_tier_partial
mfi_oversold_with_smart_money_long,long,ACTIVE,all_regimes,next_pivot_target
mfi_oversold_with_smart_money_long,long,ACTIVE,all_regimes,r_multiple_2r
mfi_oversold_with_smart_money_long,long,ACTIVE,all_regimes,r_multiple_3r
mfi_oversold_with_smart_money_long,long,ACTIVE,all_regimes,regime_flip
mfi_oversold_with_smart_money_long,long,ACTIVE,all_regimes,reverse_signal
mfi_oversold_with_smart_money_long,long,ACTIVE,all_regimes,smart_money_reversal
mfi_oversold_with_smart_money_long,long,ACTIVE,all_regimes,smc_mitigation_zone
mfi_oversold_with_smart_money_long,long,ACTIVE,all_regimes,time_stop_10d
mfi_oversold_with_smart_money_long,long,ACTIVE,all_regimes,time_stop_20d
mfi_oversold_with_smart_money_long,long,ACTIVE,all_regimes,trailing_10pct
mfi_oversold_with_smart_money_long,long,ACTIVE,all_regimes,trailing_15pct
mfi_oversold_with_smart_money_long,long,ACTIVE,all_regimes,trailing_5pct
mmbm_long,long,ACTIVE,all_regimes,atr_trail_1x
mmbm_long,long,ACTIVE,all_regimes,atr_trail_2x
mmbm_long,long,ACTIVE,all_regimes,atr_trail_mae_conditional
mmbm_long,long,ACTIVE,all_regimes,atr_trail_vix_conditional
mmbm_long,long,ACTIVE,all_regimes,break_even_at_1r
mmbm_long,long,ACTIVE,all_regimes,breakeven_plus_trail
mmbm_long,long,ACTIVE,all_regimes,chandelier_3x
mmbm_long,long,ACTIVE,all_regimes,class_time_stop
mmbm_long,long,ACTIVE,all_regimes,earnings_blackout
mmbm_long,long,ACTIVE,all_regimes,fixed_4r_2r
mmbm_long,long,ACTIVE,all_regimes,hybrid_50pct_target
mmbm_long,long,ACTIVE,all_regimes,ma_exit_ema9
mmbm_long,long,ACTIVE,all_regimes,mfe_lockin_trail
mmbm_long,long,ACTIVE,all_regimes,multi_tier_partial
mmbm_long,long,ACTIVE,all_regimes,next_pivot_target
mmbm_long,long,ACTIVE,all_regimes,r_multiple_2r
mmbm_long,long,ACTIVE,all_regimes,r_multiple_3r
mmbm_long,long,ACTIVE,all_regimes,regime_flip
mmbm_long,long,ACTIVE,all_regimes,reverse_signal
mmbm_long,long,ACTIVE,all_regimes,smart_money_reversal
mmbm_long,long,ACTIVE,all_regimes,smc_mitigation_zone
mmbm_long,long,ACTIVE,all_regimes,time_stop_10d
mmbm_long,long,ACTIVE,all_regimes,time_stop_20d
mmbm_long,long,ACTIVE,all_regimes,trailing_10pct
mmbm_long,long,ACTIVE,all_regimes,trailing_15pct
mmbm_long,long,ACTIVE,all_regimes,trailing_5pct
mmsm_short,short,ACTIVE,all_regimes,atr_trail_1x
mmsm_short,short,ACTIVE,all_regimes,atr_trail_2x
mmsm_short,short,ACTIVE,all_regimes,atr_trail_mae_conditional
mmsm_short,short,ACTIVE,all_regimes,atr_trail_vix_conditional
mmsm_short,short,ACTIVE,all_regimes,break_even_at_1r
mmsm_short,short,ACTIVE,all_regimes,breakeven_plus_trail
mmsm_short,short,ACTIVE,all_regimes,chandelier_3x
mmsm_short,short,ACTIVE,all_regimes,class_time_stop
mmsm_short,short,ACTIVE,all_regimes,earnings_blackout
mmsm_short,short,ACTIVE,all_regimes,fixed_4r_2r
mmsm_short,short,ACTIVE,all_regimes,hybrid_50pct_target
mmsm_short,short,ACTIVE,all_regimes,ma_exit_ema9
mmsm_short,short,ACTIVE,all_regimes,mfe_lockin_trail
mmsm_short,short,ACTIVE,all_regimes,multi_tier_partial
mmsm_short,short,ACTIVE,all_regimes,next_pivot_target
mmsm_short,short,ACTIVE,all_regimes,r_multiple_2r
mmsm_short,short,ACTIVE,all_regimes,r_multiple_3r
mmsm_short,short,ACTIVE,all_regimes,regime_flip
mmsm_short,short,ACTIVE,all_regimes,reverse_signal
mmsm_short,short,ACTIVE,all_regimes,smart_money_reversal
mmsm_short,short,ACTIVE,all_regimes,smc_mitigation_zone
mmsm_short,short,ACTIVE,all_regimes,time_stop_10d
mmsm_short,short,ACTIVE,all_regimes,time_stop_20d
mmsm_short,short,ACTIVE,all_regimes,trailing_10pct
mmsm_short,short,ACTIVE,all_regimes,trailing_15pct
mmsm_short,short,ACTIVE,all_regimes,trailing_5pct
monthly_bias_momentum_long,long,ACTIVE,"bull,neutral",atr_trail_1x
monthly_bias_momentum_long,long,ACTIVE,"bull,neutral",atr_trail_2x
monthly_bias_momentum_long,long,ACTIVE,"bull,neutral",atr_trail_mae_conditional
monthly_bias_momentum_long,long,ACTIVE,"bull,neutral",atr_trail_vix_conditional
monthly_bias_momentum_long,long,ACTIVE,"bull,neutral",break_even_at_1r
monthly_bias_momentum_long,long,ACTIVE,"bull,neutral",breakeven_plus_trail
monthly_bias_momentum_long,long,ACTIVE,"bull,neutral",chandelier_3x
monthly_bias_momentum_long,long,ACTIVE,"bull,neutral",class_time_stop
monthly_bias_momentum_long,long,ACTIVE,"bull,neutral",earnings_blackout
monthly_bias_momentum_long,long,ACTIVE,"bull,neutral",fixed_4r_2r
monthly_bias_momentum_long,long,ACTIVE,"bull,neutral",hybrid_50pct_target
monthly_bias_momentum_long,long,ACTIVE,"bull,neutral",ma_exit_ema9
monthly_bias_momentum_long,long,ACTIVE,"bull,neutral",mfe_lockin_trail
monthly_bias_momentum_long,long,ACTIVE,"bull,neutral",multi_tier_partial
monthly_bias_momentum_long,long,ACTIVE,"bull,neutral",next_pivot_target
monthly_bias_momentum_long,long,ACTIVE,"bull,neutral",r_multiple_2r
monthly_bias_momentum_long,long,ACTIVE,"bull,neutral",r_multiple_3r
monthly_bias_momentum_long,long,ACTIVE,"bull,neutral",regime_flip
monthly_bias_momentum_long,long,ACTIVE,"bull,neutral",reverse_signal
monthly_bias_momentum_long,long,ACTIVE,"bull,neutral",smart_money_reversal
monthly_bias_momentum_long,long,ACTIVE,"bull,neutral",smc_mitigation_zone
monthly_bias_momentum_long,long,ACTIVE,"bull,neutral",time_stop_10d
monthly_bias_momentum_long,long,ACTIVE,"bull,neutral",time_stop_20d
monthly_bias_momentum_long,long,ACTIVE,"bull,neutral",trailing_10pct
monthly_bias_momentum_long,long,ACTIVE,"bull,neutral",trailing_15pct
monthly_bias_momentum_long,long,ACTIVE,"bull,neutral",trailing_5pct
morning_star,dual,ACTIVE,all_regimes,atr_trail_1x
morning_star,dual,ACTIVE,all_regimes,atr_trail_2x
morning_star,dual,ACTIVE,all_regimes,atr_trail_mae_conditional
morning_star,dual,ACTIVE,all_regimes,atr_trail_vix_conditional
morning_star,dual,ACTIVE,all_regimes,break_even_at_1r
morning_star,dual,ACTIVE,all_regimes,breakeven_plus_trail
morning_star,dual,ACTIVE,all_regimes,chandelier_3x
morning_star,dual,ACTIVE,all_regimes,class_time_stop
morning_star,dual,ACTIVE,all_regimes,earnings_blackout
morning_star,dual,ACTIVE,all_regimes,fixed_4r_2r
morning_star,dual,ACTIVE,all_regimes,hybrid_50pct_target
morning_star,dual,ACTIVE,all_regimes,ma_exit_ema9
morning_star,dual,ACTIVE,all_regimes,mfe_lockin_trail
morning_star,dual,ACTIVE,all_regimes,multi_tier_partial
morning_star,dual,ACTIVE,all_regimes,next_pivot_target
morning_star,dual,ACTIVE,all_regimes,r_multiple_2r
morning_star,dual,ACTIVE,all_regimes,r_multiple_3r
morning_star,dual,ACTIVE,all_regimes,regime_flip
morning_star,dual,ACTIVE,all_regimes,reverse_signal
morning_star,dual,ACTIVE,all_regimes,smart_money_reversal
morning_star,dual,ACTIVE,all_regimes,smc_mitigation_zone
morning_star,dual,ACTIVE,all_regimes,time_stop_10d
morning_star,dual,ACTIVE,all_regimes,time_stop_20d
morning_star,dual,ACTIVE,all_regimes,trailing_10pct
morning_star,dual,ACTIVE,all_regimes,trailing_15pct
morning_star,dual,ACTIVE,all_regimes,trailing_5pct
naked_poc_retest_long,long,ACTIVE,"bull,neutral",atr_trail_1x
naked_poc_retest_long,long,ACTIVE,"bull,neutral",atr_trail_2x
naked_poc_retest_long,long,ACTIVE,"bull,neutral",atr_trail_mae_conditional
naked_poc_retest_long,long,ACTIVE,"bull,neutral",atr_trail_vix_conditional
naked_poc_retest_long,long,ACTIVE,"bull,neutral",break_even_at_1r
naked_poc_retest_long,long,ACTIVE,"bull,neutral",breakeven_plus_trail
naked_poc_retest_long,long,ACTIVE,"bull,neutral",chandelier_3x
naked_poc_retest_long,long,ACTIVE,"bull,neutral",class_time_stop
naked_poc_retest_long,long,ACTIVE,"bull,neutral",earnings_blackout
naked_poc_retest_long,long,ACTIVE,"bull,neutral",fixed_4r_2r
naked_poc_retest_long,long,ACTIVE,"bull,neutral",hybrid_50pct_target
naked_poc_retest_long,long,ACTIVE,"bull,neutral",ma_exit_ema9
naked_poc_retest_long,long,ACTIVE,"bull,neutral",mfe_lockin_trail
naked_poc_retest_long,long,ACTIVE,"bull,neutral",multi_tier_partial
naked_poc_retest_long,long,ACTIVE,"bull,neutral",next_pivot_target
naked_poc_retest_long,long,ACTIVE,"bull,neutral",r_multiple_2r
naked_poc_retest_long,long,ACTIVE,"bull,neutral",r_multiple_3r
naked_poc_retest_long,long,ACTIVE,"bull,neutral",regime_flip
naked_poc_retest_long,long,ACTIVE,"bull,neutral",reverse_signal
naked_poc_retest_long,long,ACTIVE,"bull,neutral",smart_money_reversal
naked_poc_retest_long,long,ACTIVE,"bull,neutral",smc_mitigation_zone
naked_poc_retest_long,long,ACTIVE,"bull,neutral",time_stop_10d
naked_poc_retest_long,long,ACTIVE,"bull,neutral",time_stop_20d
naked_poc_retest_long,long,ACTIVE,"bull,neutral",trailing_10pct
naked_poc_retest_long,long,ACTIVE,"bull,neutral",trailing_15pct
naked_poc_retest_long,long,ACTIVE,"bull,neutral",trailing_5pct
news_momentum_long,long,ACTIVE,all_regimes,atr_trail_1x
news_momentum_long,long,ACTIVE,all_regimes,atr_trail_2x
news_momentum_long,long,ACTIVE,all_regimes,atr_trail_mae_conditional
news_momentum_long,long,ACTIVE,all_regimes,atr_trail_vix_conditional
news_momentum_long,long,ACTIVE,all_regimes,break_even_at_1r
news_momentum_long,long,ACTIVE,all_regimes,breakeven_plus_trail
news_momentum_long,long,ACTIVE,all_regimes,chandelier_3x
news_momentum_long,long,ACTIVE,all_regimes,class_time_stop
news_momentum_long,long,ACTIVE,all_regimes,earnings_blackout
news_momentum_long,long,ACTIVE,all_regimes,fixed_4r_2r
news_momentum_long,long,ACTIVE,all_regimes,hybrid_50pct_target
news_momentum_long,long,ACTIVE,all_regimes,ma_exit_ema9
news_momentum_long,long,ACTIVE,all_regimes,mfe_lockin_trail
news_momentum_long,long,ACTIVE,all_regimes,multi_tier_partial
news_momentum_long,long,ACTIVE,all_regimes,next_pivot_target
news_momentum_long,long,ACTIVE,all_regimes,r_multiple_2r
news_momentum_long,long,ACTIVE,all_regimes,r_multiple_3r
news_momentum_long,long,ACTIVE,all_regimes,regime_flip
news_momentum_long,long,ACTIVE,all_regimes,reverse_signal
news_momentum_long,long,ACTIVE,all_regimes,smart_money_reversal
news_momentum_long,long,ACTIVE,all_regimes,smc_mitigation_zone
news_momentum_long,long,ACTIVE,all_regimes,time_stop_10d
news_momentum_long,long,ACTIVE,all_regimes,time_stop_20d
news_momentum_long,long,ACTIVE,all_regimes,trailing_10pct
news_momentum_long,long,ACTIVE,all_regimes,trailing_15pct
news_momentum_long,long,ACTIVE,all_regimes,trailing_5pct
news_momentum_short,short,ACTIVE,all_regimes,atr_trail_1x
news_momentum_short,short,ACTIVE,all_regimes,atr_trail_2x
news_momentum_short,short,ACTIVE,all_regimes,atr_trail_mae_conditional
news_momentum_short,short,ACTIVE,all_regimes,atr_trail_vix_conditional
news_momentum_short,short,ACTIVE,all_regimes,break_even_at_1r
news_momentum_short,short,ACTIVE,all_regimes,breakeven_plus_trail
news_momentum_short,short,ACTIVE,all_regimes,chandelier_3x
news_momentum_short,short,ACTIVE,all_regimes,class_time_stop
news_momentum_short,short,ACTIVE,all_regimes,earnings_blackout
news_momentum_short,short,ACTIVE,all_regimes,fixed_4r_2r
news_momentum_short,short,ACTIVE,all_regimes,hybrid_50pct_target
news_momentum_short,short,ACTIVE,all_regimes,ma_exit_ema9
news_momentum_short,short,ACTIVE,all_regimes,mfe_lockin_trail
news_momentum_short,short,ACTIVE,all_regimes,multi_tier_partial
news_momentum_short,short,ACTIVE,all_regimes,next_pivot_target
news_momentum_short,short,ACTIVE,all_regimes,r_multiple_2r
news_momentum_short,short,ACTIVE,all_regimes,r_multiple_3r
news_momentum_short,short,ACTIVE,all_regimes,regime_flip
news_momentum_short,short,ACTIVE,all_regimes,reverse_signal
news_momentum_short,short,ACTIVE,all_regimes,smart_money_reversal
news_momentum_short,short,ACTIVE,all_regimes,smc_mitigation_zone
news_momentum_short,short,ACTIVE,all_regimes,time_stop_10d
news_momentum_short,short,ACTIVE,all_regimes,time_stop_20d
news_momentum_short,short,ACTIVE,all_regimes,trailing_10pct
news_momentum_short,short,ACTIVE,all_regimes,trailing_15pct
news_momentum_short,short,ACTIVE,all_regimes,trailing_5pct
news_reversal_long,long,ACTIVE,all_regimes,atr_trail_1x
news_reversal_long,long,ACTIVE,all_regimes,atr_trail_2x
news_reversal_long,long,ACTIVE,all_regimes,atr_trail_mae_conditional
news_reversal_long,long,ACTIVE,all_regimes,atr_trail_vix_conditional
news_reversal_long,long,ACTIVE,all_regimes,break_even_at_1r
news_reversal_long,long,ACTIVE,all_regimes,breakeven_plus_trail
news_reversal_long,long,ACTIVE,all_regimes,chandelier_3x
news_reversal_long,long,ACTIVE,all_regimes,class_time_stop
news_reversal_long,long,ACTIVE,all_regimes,earnings_blackout
news_reversal_long,long,ACTIVE,all_regimes,fixed_4r_2r
news_reversal_long,long,ACTIVE,all_regimes,hybrid_50pct_target
news_reversal_long,long,ACTIVE,all_regimes,ma_exit_ema9
news_reversal_long,long,ACTIVE,all_regimes,mfe_lockin_trail
news_reversal_long,long,ACTIVE,all_regimes,multi_tier_partial
news_reversal_long,long,ACTIVE,all_regimes,next_pivot_target
news_reversal_long,long,ACTIVE,all_regimes,r_multiple_2r
news_reversal_long,long,ACTIVE,all_regimes,r_multiple_3r
news_reversal_long,long,ACTIVE,all_regimes,regime_flip
news_reversal_long,long,ACTIVE,all_regimes,reverse_signal
news_reversal_long,long,ACTIVE,all_regimes,smart_money_reversal
news_reversal_long,long,ACTIVE,all_regimes,smc_mitigation_zone
news_reversal_long,long,ACTIVE,all_regimes,time_stop_10d
news_reversal_long,long,ACTIVE,all_regimes,time_stop_20d
news_reversal_long,long,ACTIVE,all_regimes,trailing_10pct
news_reversal_long,long,ACTIVE,all_regimes,trailing_15pct
news_reversal_long,long,ACTIVE,all_regimes,trailing_5pct
news_reversal_short,short,ACTIVE,all_regimes,atr_trail_1x
news_reversal_short,short,ACTIVE,all_regimes,atr_trail_2x
news_reversal_short,short,ACTIVE,all_regimes,atr_trail_mae_conditional
news_reversal_short,short,ACTIVE,all_regimes,atr_trail_vix_conditional
news_reversal_short,short,ACTIVE,all_regimes,break_even_at_1r
news_reversal_short,short,ACTIVE,all_regimes,breakeven_plus_trail
news_reversal_short,short,ACTIVE,all_regimes,chandelier_3x
news_reversal_short,short,ACTIVE,all_regimes,class_time_stop
news_reversal_short,short,ACTIVE,all_regimes,earnings_blackout
